customer,name,address,geometry
    709892,MARTIRES DISTRIBUTION,1816 LUCAS LN STE B,"(None, None)"
   1221512,TARGET #1512,16901 MIRAMAR PKWY,"(25.98055575, -80.37192859195835)"
   1721208,PUBLIX #1208,12975 COLLIER BLVD; SUITE 200,"(29.881111, -81.347274)"
    333364,KROGER #364,2685 METROPOLITAN AVE SW,"(33.6820536, -84.4081196)"
     20133,ALL FRESH,19 ROUTE 59,"(41.0940158, -73.9517812)"
   1913725,WAL-MART #3725,8500 W GOLF RD,"(42.0486829, -87.9638134)"
     70012,AMERICA'S FOOD BASKET #247,1650 MAIN ST,"(42.12471915, -71.2699475873566)"
   1721183,PUBLIX #1183,5370 CAMPBELLTON FAIRBURN ROAD,"(33.6123628, -84.6099375)"
     27300,MEAT MARKET LATIN DELI,401 52ND ST,"(39.29574, -76.5169291)"
    860428,REGAL CARIBBEAN INC,2300 NW 30TH CT,"(26.164394, -80.174267)"
     13208,KEY FOOD #2567 (C),1350 GALLOPING HILL RD,"(40.6775019, -74.2696736)"
     26082,AMERICAS FOOD BASKET #890,741 UTICA AVE,"(40.6548333, -73.93035161609185)"
     71529,LA FRUTERIA SUPERMARKET,75 MANCHESTER ST,"(43.6184184, -79.4934589)"
     29312,KEY FOOD #1323 (C),3151 WESTCHESTER AVE,"(40.8505988, -73.8305175)"
     11087,KEY FOOD #1928 (C),243 SCHENACTADY AVE,"(None, None)"
    172620,PUBLIX #620,11977 SOUTHERN BLVD,"(26.6835369, -80.2452819)"
    732510,GREAT MEADOWS CORRECTIONAL FAC,11739 STATE ROUTE 22 PO BOX 51,"(None, None)"
     28723,SMART BAGZ,1030 DELSEA DR,"(39.85337084555973, -75.1252335881436)"
   1913403,WAL-MART #3403,3615 MARIETTA HIGHWAY,"(34.199325651162795, -84.50776995348838)"
    444097,FOOD DEPOT STORE #97,16 FOREST PKWY BUILDING K UNIT 1,"(None, None)"
     30020,KEY FOOD #2579 (C),494 ELLISON ST,"(39.975377760586845, -82.97183367648122)"
   1303722,CVS & MAS #3722,1200 W 68TH ST,"(25.883707299999998, -80.30803263872484)"
   1721610,PUBLIX #1610,5350 CENTRAL FLORIDA PARKWAY,"(28.4070505, -81.448289)"
    860363,BRAVO SUPERMARKET,1271 S US HWY 17 92,"(33.53076438409402, -79.0603988112261)"
   1913201,WAL-MART #3201,135 WILLOW LANE,"(42.8799816, -73.9186163)"
   1913066,WAL-MART #3066,3500 N. TAMIAMI TRAIL,"(25.7664475, -80.1923416)"
   1721393,PUBLIX #1393,2511 EAST ATLANTIC BLVD,"(26.23313865, -80.09848117472012)"
    707004,SUPER H MART CHAMBLEE,6035 PEACHTREE RD BLDG B,"(None, None)"
     26832,KEY FOOD #2456 (C),19 BELLEVIILLE AVE,"(None, None)"
     12656,PIONEER SUPERMARKET (I),71 MOUNT VERNON PL,"(35.03898992320033, -106.33445221041603)"
     12744,WESTERN BEEF #64,814 JAMAICA AVE,"(40.6888256875, -73.8749055625)"
     29759,KEY FOOD #2631 (C),435 LEXINGTON AVE,"(43.1791052, -77.6414713)"
     14679,SAVE SMART-NEWARK LLC,269 FERRY ST,"(40.726593550000004, -74.15023262503401)"
     29798,MAS WHOLESALE LIQUIDATORS,2201 59TH ST,"(40.6169972, -73.9766915)"
   1913595,WAL-MART #3595,7701 S RAEFORD RD,"(35.0252697, -79.053689)"
     30079,FINE FARE SUPERMARKET (I) -IV,708 E TREMONT AVE FRNT 1,"(None, None)"
   1912204,WAL-MART #2204,1300 DES PLAINES AVENUE,"(41.86174735, -87.81756139787365)"
     30046,SHOP FAIR SUPERMARKET,3871 BROADWAY,"(42.9038182, -78.7343557)"
   1221074,TARGET #1074,21265 BISCAYNE BLVD,"(25.9716338, -80.1408711)"
     14684,SEA TOWN BROOKLYN LLC,328 LINDEN ST,"(40.6989586, -73.9137011)"
     11135,KEY FOOD #2430 (C),1188 WEBSTER AVE,"(40.83182142857143, -73.90976142857143)"
     15335,JS CHURCH FARM INC,4724 CHURCH AVE,"(40.6514699, -73.9324536)"
    172819,PUBLIX #819,5473 NE SAINT JAMES DR,"(27.355995375676105, -80.35686112038152)"
   1012647,KEY FOOD #2647,325 FERRY STREET,"(44.6706202, -72.5923246)"
    936922,"JOYA INDUSTRIES, INC",8875 NW 26 ST,"(29.2131616, -82.2024724)"
    860485,LOS ANDES FOOD,8450 NW 64 ST UNIT 2,"(29.2530941, -82.1994992)"
    280051,MIRI & SON DISTRIBUTOR INC,1574 W 39TH PL,"(25.85727119658199, -80.31402727827168)"
    172501,PUBLIX #501,1545 ROCK SPRINGS RD,"(28.7073136, -81.5076001)"
   1012587,KEY FOOD #2587,286 FAIRFIELD AVE,"(40.7512247, -73.61920760020715)"
   1721187,PUBLIX #1187,2786 ELKCAM BLVD,"(28.928078338150765, -81.18862095824278)"
     25971,MANGO KING FARMERS MKT,1124 FLATBUSH AVE,"(40.64302445, -73.95803145)"
    711041,INTERFOOD PLAZA LATINA,1689 N MARKET DR,"(35.84004055, -78.60733328658668)"
    428679,STOP & SHOP #679,240 CHASE AVE,"(41.5827693, -73.0317483)"
    860744,MONTURAS MARKET,210 N JINETE ST,"(26.640798470519517, -81.10782286156436)"
     15349,SAM CARRIBEAN MARKET,225 HEMPSTEAD TPKE,"(40.704830799999996, -73.6471232059323)"
   1911785,WALMART #1785 VEND#251893921,254 LOWELL RD,"(42.7272742, -71.4230351)"
     72081,JACKSON DISTRIBUTION,400 CHAPEL ROAD,"(41.810451, -72.604399)"
   1721384,PUBLIX #1384,214 N DIXIE HWY,"(26.71460314436249, -80.05340742980447)"
    705016,ROYAL CARIBBEAN BAKERY,4859 MEMORIAL DRIVE,"(33.78842633690597, -84.2323696776233)"
     90212,FIESTA-BELVIDERE,1902 S. ELMHURT RD.,"(None, None)"
    444027,FOOD DEPOT STORE #27,681 S MARIETTA PKWY,"(33.94282789436262, -84.53312027544075)"
     31176,MAYAS FOOD CORP,783 SARATOGA AVE,"(40.6614659, -73.9152602)"
    709988,EJU FOODS LLC,1233 UNIVERSITY DR,"(35.9849064, -78.9098389)"
     29821,FS DISTRIBUTIONS LLC,90 DAYTON AVE,"(40.87354005, -74.11895458720856)"
     13330,COUSINS SUPERMARKET,200 MARLTON AVE,"(39.8118516, -74.9058945)"
   1911400,WAL-MART #1400,1911 EPPS BRIDGE PKWY,"(33.919901100000004, -83.44559411841156)"
     90116,CERMAK FRESH MARKET #16- DIVERSEY,4000 W. DIVERSEY AVENUE,"(41.9323196, -87.73028708433249)"
     29782,SHOP FAIR SUPERMARKET,345 ST ANN'S AVE,"(40.8092005, -73.9160536590909)"
     11722,C-TOWN SUPERMARKET,139 N DUKE ST,"(34.705901346938774, -85.28059955102042)"
     27025,DONATIONS,1900 LINDEN BLVD,"(40.6578245, -73.891702)"
    172021,PUBLIX #21,2465 GLADES CIRCLE,"(26.139357, -80.4208731)"
    444045,FOOD DEPOT STORE #45,2600 HWY 138,"(45.2453549, -74.9236741)"
    889094,MIGUEL MEAT MARKET & DELI,2128 MARINER BLVD,"(28.463271365902667, -82.54069179719588)"
     90230,FRESH FARMS INTERNATIONAL - NILES,5740 W. TOUHY AVENUE,"(42.0132131, -87.7705849)"
     15330,FLATBUSH MARKET INC,752 FLATBUSH AVE,"(40.6544966, -73.9598015)"
   1914593,WAL-MART #4593,4875 OLD YORK RD,"(34.97930865, -81.08982270611631)"
     70149,C TOWN NEW BRITAIN,47 MAIN ST,"(41.3909962, -71.9602398)"
     28139,FMC FOOD DISTRIBUTORS CORP,1500 JERSEY ST,"(44.304339, -73.474847)"
    112335,PRICE RITE #335,465 LONSDALE AVE,"(39.71753268924679, -84.16263737759496)"
   1721747,PUBLIX #1747,10301 S US HWY 441,"(30.05093, -82.598684)"
   1912205,WAL-MART #2205 V#251893921,1800 LOUCKS RD STE 100,"(42.246134, -74.379764)"
     30128,RED & WHITE/ASSOC #1(MAIN OFFI,15 E KINGSBRIDGE RD,"(40.8674133, -73.8967896)"
     90465,"REY, PLAZA",3524 W. BURNHAM STREET,"(43.010994350000004, -87.9584387378639)"
     29038,SAN MIGUEL TROPICAL,5114 JFK BLVD,"(39.9550384, -75.1762402)"
     17217,EL AGUILA SUPERMARKET,399 21ST AVE,"(-25.72071459322034, 28.222686876271187)"
     26085,AMERICAS FOOD BASKET #460,1488 PITKIN AVE,"(40.6683619, -73.9187827)"
   1912170,WALMART #2170 VEND#251893921,220 SALEM TPKE,"(41.504715000000004, -72.12248449955938)"
     90210,FARMER'S BEST MARKET,23 W. NORTH AVENUE,"(41.91111369919982, -87.63057050336994)"
     90576,VALLI ROCKFORD # 2 - ROCKFORD,5880 EAST STATE STREET,"(42.26689164870273, -89.00178402293582)"
    659009,"KOMPAS SUPERMARKET, INC",910 10 TH ST,"(42.3080562, 42.6373072)"
   1302379,CVS Y MAS #2379,12180 SW 8TH ST,"(25.7604308, -80.3921767)"
    192330,WINN DIXIE #330,3260 DAVIE BLVD,"(26.1036135, -80.1890802)"
    150010,GFS FLORIDA FOOD SERVICE LLC,101 SOUTH STATE ROAD 7,"(26.00875635, -80.20650085098657)"
    172263,PUBLIX #263,7628 103RD ST STE 24,"(None, None)"
    160585,BUTERA MARKET # 585,3 CLOCK TOWER PLAZA,"(42.028312, -88.2768875)"
    428062,STOP & SHOP #62,99 CHARLES ST,"(-43.3149418, 172.5860214)"
    709991,RAMIREZ FOOD CORP COMPARE FOODS,421 E SECOND ST,"(38.0435492, -84.48768591753868)"
    444052,FOOD DEPOT STORE #52,6525 HIRAM DOUGLASVILLE HWY,"(33.7986368, -84.7556586)"
     90142,"CHIQUITA, LA - CERMAK",4926 W. CERMAK ROAD,"(41.851656250000005, -87.74793710051514)"
    710052,INTERNATIONAL FOODS #2,421 CHAPANOKE RD,"(36.2414117718657, -76.38557011812438)"
   1721526,PUBLIX #1526,5630 S FLAMINGO RD,"(26.1160231, -80.3138162)"
     13070,CVS PHARMACY #4615 V#B282,714 SUMMIT AVE,"(40.7586648, -74.043264)"
     90231,FRESH MARKETPLACE - WESTERN,2134 N. WESTERN AVENUE,"(42.04466116996834, -87.8455062074376)"
     90138,CHIQUITA-PULASKI,2637 S PULASKI AVE,"(40.4596446, -74.3462584)"
     70241,COMPARE FOODS/ A&E SUPERMARKET,72 BROAD ST,"(52.093304, 1.5351608)"
    711098,SUPERMERCADO TALPA #7,4760 LAWENCEVILLE HWY NW,"(None, None)"
    368469,GREG STORE IMP & EXP C/O CENTRAL FOOD,2003 NW 79TH AVE,"(30.010209, -82.484304)"
   1721472,PUBLIX #1472,9355 SW COMMERCE DR,"(30.1795487, -82.6858066)"
     12734,WESTERN BEEF #1,4705 METROPOLITAN AVE,"(39.07301324280458, -94.68669881804468)"
   1911167,WAL-MART # 1167,3500 BRUMBACK BLVD,"(42.604659, -87.881488)"
     71183,S & A WEST INDIAN AMERICAN GROCERY,350 ELK ST,"(42.6627399, -73.768368)"
     70008,AMERICA'S FOOD BASKET #248,300 BARTON ST,"(-37.784892, 175.2792495)"
     28231,P&C DISTRIBUTOR,145 S 6TH STREET,"(40.7473848, -73.4876959476442)"
     29765,ASSOCIATED #16456 (C),14360 243RD ST,"(47.38251743755025, -122.15011995895108)"
   1721280,PUBLIX #1280,7950 DANI DR; SUITE 200,"(46.5393507, -64.0000916)"
     90440,PETE'S FRESH MARKET # 10 - MADISON ST,2333 W. MADISON STREET,"(41.8802836, -87.685483)"
     11697,LA PLACITA MEAT & PRODUCE INC,1 PARK AVE,"(39.9022707, -75.3501185)"
     90228,FRESH FARMS - DUNDEE,20 S. MILWAUKEE AVENUE,"(42.1388723, -87.9083406)"
     26080,AMERICAS FOOD BASKET #455,830 LAFAYETTE AVE,"(40.69102625, -73.93930957928357)"
   1915743,WAL-MART #5743,5141 NC HIGHWAY 42 W GARNER,"(None, None)"
   1922234,WINN DIXIE #2234,611 E MAIN ST,"(38.8104188, -94.9160947)"
    172897,PUBLIX #897,16825 E COLONIAL DR,"(28.56256975, -81.13082275)"
    720051,"CITY FARMERS MARKET, INC",5000 BUFORD HIGHWAY,"(33.8876926, -84.2875848)"
     70003,AMERICA'S FOOD BASKET #468,332 S FRONTAGE ROAD,"(32.35906188060683, -88.68172676506283)"
     13021,FOODTOWN #590 PSK (C),20215 HILLSIDE AVE,"(38.927436, -76.904232)"
   1911596,WAL-MART #1596,200 S. BOLINGBROOK DRIVE,"(41.6959218, -88.06510218578339)"
     15517,SUPER SKT/6TH STR.SKT CORP,810 N 6TH ST,"(39.7726605, -94.85326140000001)"
     90437,PETE'S - 43RD,4343 S. PULASKI ROAD,"(41.8138231, -87.7224315657889)"
     28255,BROTHER'S FOOD MAX,920 S DUKE ST,"(40.02955995303014, -76.29439326508438)"
  860653KF,#4345 TOTAL SUPERMARKET,5700 NW 2 AVENUE,"(29.828485, -82.597237)"
   1912360,WAL-MART #2360,4725 ASHFORD DUNWOODY,"(33.933278349999995, -84.33324048457524)"
     21722,PRODUCE MARKET2000,2518 AVENUE U,"(40.59979185, -73.9459213993179)"
     31098,FOOD TOWN,4332 WHITE PLAINS RD,"(40.8963138, -73.8555351)"
   1915816,WAL-MART 5816,1650 SAN PABLO RD S,"(30.3183368, -81.45050813530682)"
   1913110,WAL-MART #3110,7535 S ASHLAND AVE,"(41.75632385, -87.66293903382225)"
  810246KF,#4238 NEW WAY FOODS INC,12955 NW 7TH AVE,"(25.8932967, -80.210368)"
     17709,RASSLYN BEVERAGE INC,842 SAINT ANNS AVE,"(30.56241587320131, -100.65062696922362)"
    172605,PUBLIX #605,5265 S JOHN YOUNG PKWY,"(28.5119418, -81.4203336)"
   1721330,PUBLIX #1330,2100 SAXON BLVD,"(28.9093271, -81.26632206899784)"
     11379,KEY FOOD #2438 (C),14835 JAMAICA AVE,"(40.6958662, -73.8387896)"
     13280,TWIN CITY SUPERMARKET/BAY,216 GARFIELD AVE,"(42.625817999999995, -79.09211779569893)"
   1911261,WAL-MART #1261,4601 RAMSEY ST,"(35.12365215, -78.88306987958649)"
     90438,PETE'S FRESH MARKET - 47TH,4700 S. KEDZIE AVENUE,"(41.807559, -87.7053678)"
    803700,HOLA SUPERMARKET,5789 CURRY FORD RD,"(28.52285748255753, -81.3081420469671)"
     15327,HEAVEN FARM,1034 RUTLAND RD STE A,"(None, None)"
    746700,LA PLACITA PANADERIA COLOMBIAN,6700 STIRLING RD,"(26.04587695, -80.22313057523915)"
     14430,ASMAX FOOD INC/NY EASTERN,7721 FLATLANDS AVE,"(40.6345472, -73.9150898)"
     26355,AMERICAS FOOD BASKET #225,856 MERRICK ROAD BALDWIN,"(40.6504016, -73.6102728)"
    709870,LA UNICA SUPERCENTER INTERNATIONAL LLC,6119 WHITE HORSE ROAD,"(34.8511253, -82.4546456)"
     13063,CVS PHARMACY #1124 V#B282,5300 BERGENLINE AVE,"(40.784664, -74.019339)"
     17181,IDEAL SUPERMARKET,269 MONROE ST,"(41.6782904, -88.3544659)"
    168231,MILAMS #3,2969 SW 32ND AVE,"(25.7369835, -80.2445844)"
   1915772,WAL-MART # 5772,1936 N. LECANTO HWY,"(28.891252, -82.489485)"
    182001,SEDANOS #1,840 E 41ST ST,"(25.8597112, -80.2657361)"
    860930,CASH SAVERS MARKET,5024 POPLAR LEVEL RD,"(38.1644534, -85.680719)"
   1913411,WAL-MART #3411,8660 CLIFFDALE ROAD,"(35.0545432, -79.06455838438842)"
     29991,SAMS & CASH CARRY 1,4643 BULLARD AVE,"(61.23390490733336, -149.86251771609506)"
    343459,KILLEN BABY FOOD CENTER,102 EAST AVE D,"(42.720335857142864, -114.51818948979593)"
   1915944,WAL-MART #5944 V#251893921,934 NJ-73,"(39.857538265306125, -74.92154551020408)"
    709993,TROPICANA SUPERMARKET - CLINTO,403 SOUTHEAST BLVD,"(29.6915756, -91.2652436)"
     11962,FINE FARE Spmkt/CORONA MEAT,136 MALCOLM X BLVD,"(40.8023211, -73.9490789)"
    861114,GALAFRESH FARMS #4371,4624 HYPOLUXO RD,"(26.572109924242426, -80.11551463636363)"
   1922454,WINN DIXIE #2454,750 MARTIN LUTHER KING WEST,"(43.03023901605063, -76.15905702873626)"
    333467,KROGER #467,227 SANDY SPRINGS PINE,"(None, None)"
    709906,LITTLE GIANT FARMERS MARKET DECATUR,2440 WESLEY CHAPEL RD,"(33.7167679, -84.2141157)"
     30113,C-MARKET FOOD /DBA CORP -IV,3734 WHITE PLAINS RD,"(40.8823256, -73.863287)"
   1221918,TARGET #1918,4795 W IRLO BRONSON BLVD,"(28.3326999, -81.4885515)"
     12961,STOP & SHOP #556,150 FULTON AVE,"(40.73697415, -73.658145399)"
     11706,C-TOWN-D/B/A JIMMIES,264 S 9TH ST,"(39.94622125, -75.15644920352358)"
     25829,MI BANDERA CITY FRESH MARKET,518 32ND ST,"(24.4523664, 54.3530396)"
    720029,740 FOOD SUPERMARKET,7012 ALBERMARLE RD,"(53.021089, -2.2357931)"
     30080,KEY FOOD #2649 (C),248 E 174TH ST,"(40.84452485, -73.9069680986999)"
    172653,PUBLIX #653,8989 OKEECHOBEE BLVD,"(26.7104791, -80.183961)"
     28695,NASSAU PROVISIONS KOSHER FOODS INC,700 FURROWS RD,"(40.81088335, -73.0508763996325)"
     71106,MEDINA'S SUPERMARKET,2705 MAIN ST,"(41.6784085, -70.02914704799858)"
     90620,PETE'S - CALUMET CITY,1968 SIBLEY BLVD,"(41.62398865, -87.5726751777042)"
    428654,STOP & SHOP #654,485 BROAD ST,"(31.771174265306122, -84.7854006122449)"
   1913862,WAL-MART # 3862,1905 N NOVA RD,"(29.248768650000002, -81.06715733789312)"
    901100,F A & M WEST INDIAN GROCERY INC,18400 NW 2ND AVE 441 ST RD 7,"(None, None)"
     70049,MARIA DISTRIBUTORS LLC,15 UNION ST,"(57.1475055, -2.0946971344502168)"
   1721877,PUBLIX #1877,32265 OVERPASS RD,"(28.2701204, -82.2857653)"
   1721283,PUBLIX #1283,5858 ATLANTIC BLVD,"(30.3123756, -81.6016723)"
    130554,CVS & MAS #554,690 NW 57TH AVE,"(46.86689506964134, -100.8011062682866)"
     14892,JOE'S MARKET,1239 SPRINGFIELD AVE,"(33.9955225, -85.959326)"
     27549,FINE FARE,870 MONTAUK HIGHWAY,"(41.0376445, -71.9388559)"
     27904,NOCHES DE COLOMBIA,382 MAIN STREET,"(41.5524074, -70.6119215)"
     30126,ASSOCIATED #16325 (C),124 W FORDHAM RD,"(40.8627155, -73.906876)"
   1921710,HARVEYS #1710,2630 US HWY 92,"(30.109011, -92.31036)"
    709809,RESTAURANT DEPOT #809,7951 BROOK RD,"(37.63143345, -77.4549394924682)"
     28746,CVS PHARMACY #2280 V#B282,329 339 WYCKOFF AVE,"(41.0191837, -74.1672309)"
     28850,GREEN VILLAGE MEAT MARKET,1061 BEACH 20TH ST,"(40.6040749, -73.7530222)"
    665609,F&S DISTRIBUTING INC,2311 B MERCATOR DR.,"(33.1456308, -80.1038127)"
     13024,KEY FOOD #2292 (C),885 GERARD AVE,"(40.827105205882354, -73.92529670588236)"
     14673,CASA AMERICA CORP.,101-11 ROOSEVELT AVE,"(40.7498784, -73.86421657991043)"
     27640,KEY FOOD #2677 (C),257 MEDFORD AVE,"(40.775941849999995, -73.00751493672067)"
    709995,COMPARE FOOD HENDERSON,1141 E ANDREW AVE,"(36.1427823, -94.1324138)"
    639934,GRANJA SUPERMARKET,151 OPA LOCKA BLVD,"(25.9042426, -80.2517879)"
    792941,"INGLES MARKETS, INC",2913 US HWY 70 W,"(35.67358135234395, -78.4993999902865)"
     70005,AMERICA'S FOOD BASKET #453,790 STATE ST,"(44.9381539, -123.0328070985415)"
    172436,PUBLIX #436,2873 S ORANGE AVE,"(28.51011225, -81.37324438250258)"
    444026,FOOD DEPOT STORE #26,5345 FLOYD RD,"(40.131373040043, -82.28314222922911)"
    843237,"FRANK'S PRODUCE OF BROWARD, INC",3790 NW 19 ST,"(52.731283, 15.23555)"
    112166,SHOPRITE #166,100 PASSAIC AVE,"(40.7567745, -74.16036253508915)"
