customer,name,address,geometry
     12820,BROWNSVILLE / SHOP SMART,44 NEW LOTS AVE,"(40.65701865, -73.90338723908664)"
     22703,ABDO A ALNASSAR,2185 PACIFIC ST,"(40.67591915, -73.91394621993214)"
     91212,CURLYS DELI MART,200 S. CICERO,"(41.8455398, -87.7540199)"
    860925,CAP HAITIEN MARKET,216 SW 6TH ST,"(31.5074849, -106.16600460000001)"
     30270,PLAZA MIA MARKET,25 MYRTLE AVE,"(42.6449447, -73.758939)"
  18160140,SAVE-A-LOT #60140,2465 S BROAD ST,"(40.1918871, -74.7193631)"
    706037,LAS AREPAS DE JULIA,4044 LAWRENCEVILLE HIGHWAY SUITE B,"(None, None)"
     20031,TONY GROCERY / FELIO FOOD,1157 SUTTER AVE,"(40.6725357, -73.87526629882962)"
     11089,ASSOCIATED #895 (I),206 E 167TH ST,"(40.833708897959184, -73.91570730612246)"
     23815,ISHA MINI MARKET,8309 37TH AVE,"(44.19225449026294, -88.88631486977744)"
     90789,CITGO CAR WASH (S),7114 VINCENNES AVE,"(41.765100399999994, -87.6286469173759)"
     25329,FOOD CHOICE SPMKT,1325 SPRINGFIELD AVE,"(33.99551781760561, -85.95739695913916)"
   1721456,PUBLIX #1456,3700 4TH ST NORTH,"(45.56039, -94.203558)"
     27759,DELI AND GRILL,8202 ROOSVELT AVE,"(47.5849052, -52.6958457)"
     16825,GREEN MANGO TREE,784 NOSTRAND AVE,"(40.6719311, -73.95058470000001)"
    130567,CVS #567,591 NE 79ST,"(None, None)"
    860017,CAFE COLOMBIA BAKERY,3831 W VINE ST,"(28.3065415, -81.443183)"
     11082,CITY FRESH,125 E 116TH ST,"(40.79903765, -73.94178016081412)"
     20326,JACOB RESTAURANT,373 MALCOLM X BLVD,"(40.8102607, -73.9439964)"
    711261,ANGIER MEAT MARKET,89 S RALEIGH ST,"(39.71514432653061, -105.042194)"
     70822,D.EMPANADAS,112 UNION ST,"(46.07099745, -118.2999146246373)"
     70988,WILLIAM'S DELI GROCERY,247 SIGOURNEY ST,"(41.7744204, -72.6927805)"
     71117,LOS PAISANOS MARKET,11 MERIDAN ST,"(41.596202857142856, -70.93903442857143)"
     71729,UNLIMITED BAG & SUPPLY,992 TEMPLE ST,"(42.08140375, -70.9740426053218)"
     29248,2020 DELI GROCERY,9038 84TH ST,"(40.92432895411034, -96.04490780947978)"
     23825,GOLDEN KRUST,4708 WHITE PLAINS RD,"(40.9037517, -73.8498444)"
     72149,LA CASONA RESTAURANT,768 BROAD ST,"(42.1598363, -78.7449136)"
   1303401,CVS Y MAS # 3401,13199 SW 112TH ST,"(25.66357815, -80.40695105878956)"
     14641,BROOKSIDE BEST FARM,1010 BROOKSIDE AVE,"(40.6882577, -73.5964183)"
     17124,NASSR'S DELI GROCERY,603 CLINTON ST,"(32.5076879, -96.8905494)"
    989606,QUADRO SUPERMARKET 2 LLC,23 W SILVER STAR RD,"(50.3588662, -119.0600639)"
     25942,TASTEE PATTE LTD,3122 CHURCH AVE,"(40.6506987, -73.94785968889823)"
     19890,5604 GROCERY & DELI,5604 AVENUE H,"(33.4245902244898, -86.9251347755102)"
     27332,AREPAS PUES,123 ELMORA AVE,"(40.66140327721754, -74.23314915511264)"
    860202,FLAVORS OF JAMAICA,2098 E OSCEOLA PKWY,"(28.344691, -81.360692)"
     91119,CERRO GRANDE SUPERMARKET,19064 BURNHAM AVE,"(41.54938258081367, -87.53913652072794)"
    860433,EMBAJADA COLOMBIANA,18400 NW 75 PL # 113,"(29.4389215, -82.8868597)"
   1914445,WAL-MART #4445,680 OLD GREENVILLE HWY,"(34.69678965, -82.80107079540105)"
     29777,ROSEMARY KOSHER SUPERMARKET,27 LITTLE NASSAU ST,"(40.6979464, -73.9598766)"
     30082,KEY FOOD #2656 (C),277 E 198TH ST,"(40.8687588, -73.8884103)"
     23821,CORP A TO Z,3972 WHITE PLAINS RD,"(40.8876484, -73.8603371)"
     25933,BAKE N THINGS,1489 FLATBUSH AVE,"(40.63422166666667, -73.94901375)"
     18075,STOP ONE DELI,13121 SPRINGFIELD BLVD,"(40.7082658, -73.7385078)"
     23808,R & K GROCERY STORE,56 W SANDFORD BLVD,"(40.8986434, -73.8357692)"
     28273,KEY FOOD #2424 (C),8 HOWARD AVE,"(51.93055555, 1.250990464044473)"
     29108,S & R GREEN MANGO HOUSE,5117 CHURCH AVE,"(40.65229135, -73.92885465236307)"
    130861,CVS #861 VENDOR ID B282,355 CENTRE ST,"(42.08342345, -71.00566266767287)"
     29127,PUNTO ROJO RESTAURANT & BAKERY,1666 NEW YORK AVE,"(40.8412572, -73.4118757)"
     29176,ACME #2418,3071 E MAIN ST,"(42.475719999999995, -79.2603880274936)"
     91268,BP,150 W 63RD ST,"(41.780358, -87.62979505)"
     91337,BIG TIME FOOD DELI,737 S PULASKI RD,"(41.87152072575447, -87.72525751188181)"
    709740,SNELLVILLE CARIBBEAN MARKET LLC,1982 MAIN STREET,"(42.7423315, -74.1876493)"
    112293,SHOPRITE #293,8 JOYCE RD,"(40.9556393, -73.8092956)"
    169008,COLOMBIA BURGER (CHALO'S),11301 S. ORANGE BLOSSOM TRAIL,"(28.401930038152184, -81.40440844372749)"
     21155,LITTLE PUEBLA,7122 BERGENLINE AVE,"(40.79689179591837, -74.01016397959184)"
     11444,KEY FOOD #1734 (C),155 BAY ST,"(43.170597, -77.5900907)"
     25470,LOTT MEAT MARKET CORP,2314 STRAUSS ST,"(40.46616247833058, -80.0188068810595)"
  10915373,DOLLAR GENERAL #15373,1520 WEST 37TH ST,"(40.71208492074287, -99.10088850300538)"
     26754,YOGI ORGANIC MARKET,8401 37TH AVE,"(44.19554436397518, -88.88632391099684)"
     26320,K & S DELI,22403 141ST AVE,"(46.98506726384289, -95.07532126288021)"
     28621,CARNICERIA LA PALMA,8030 JAMAICA AVE,"(40.7024505, -73.8164602)"
     28769,CVS PHARMACY #2024 V#B282,281 MIDLAND AVE,"(40.87461975, -74.10443274614676)"
     29696,ACME #2982,531 HIGH ST,"(42.248481, -71.17166661616886)"
     29971,KEY FOOD #2188 (C),9202 63RD DR,"(40.727473, -73.8636603047139)"
  18160145,SAVE-A-LOT #60145,3949 FEDERAL ST,"(39.94835887755102, -75.06885426530611)"
    706129,LA CASONA TAQUERIA Y BILLARES,3820 STEWARD ROAD,"(34.61248269662443, -89.73029589926479)"
     22663,ECONOMICAL DELI,1664 BERGEN ST,"(40.674669800000004, -73.92752464786082)"
     15409,CENTRAL SHOPPING CENTER,1435 CENTRAL AVE,"(38.2127676, -85.78077325705883)"
    112550,SHOPRITE #550,3600 E LANDIS AVE,"(39.48420865, -74.95928125750598)"
     19428,LOS CHAVALEZ,1601 DR MARTIN L KING JR BLVD,"(36.1650672, -86.7837384)"
     26130,UNITED DELI,1249 UTICA AVE,"(40.6419846, -73.9291396)"
     12169,TONYMAC BAKERY AND RESTAURANT,432 UNIONDALE AVE,"(40.704994150000005, -73.59297013776131)"
    683240,BROTHERS FARMERS MARKET WEST PALM BEACH,1937 N. MILITARY TRL,"(26.705768459618614, -80.11129541080763)"
     16784,DUMBO GOURMET,157 YORK ST,"(43.1533287, -77.6379011)"
   1912841,WAL-MART #2841 V#251893921,1740 ROUTE 38,"(47.8863445, -72.0002584)"
     28837,CVS PHARMACY #2318 V#B282,1760 5TH AVE,"(32.7238857, -117.1604395)"
    130505,CVS #505 VENDOR ID B282,161 MAIN ST,"(41.3953603, -73.6090899)"
    860499,GOLDEN KRUST CARIBBEAN RESTAURANT-SUNRISE,6073 W. SUNRISE BLVD,"(26.1464642, -80.3413121)"
   4280095,STOP & SHOP #0095,440 RUSSELL STREET,"(38.5176204, -121.97795868346634)"
     20547,NUEVO RESTAURANT 43,89-48 FRANCIS LEWIS BLVD,"(40.7183604, -73.7576623)"
     23576,HIGHLAND SUPERMARKET,118 HIGHLAND ST,"(42.35366365, -71.85689896045513)"
  16021661,ASCEND GROCERY #21661,8000 LEM TURNER RD,"(30.392354, -81.680327)"
     91327,SABOR DIVINO LLC,3300 W LINCOLN AVE,"(43.0033282, -87.9556276)"
   1922278,WINN DIXIE #2278,1401 S HIAWASSE RD,"(34.531517, -82.827564)"
    901313,RINCON ANTIOQUENO REST,6521 SW 8TH ST 65TH AVE,"(25.7630721, -80.3020813)"
     18250,LA TROPICAL,136 HEYWARD ST,"(32.28214441574492, -81.07806096782461)"
     31250,FINE FARE SUPERMARKET,42 AVENUE C # 42,"(53.344854, -110.8556686)"
     23027,MUCHO LOCO DELI GROCERY,441 SUTTER AVE,"(42.32071350097616, -122.83282123288524)"
     24444,GUY LOMBARDO GROCERY,55 GUY LOMBARDO AVE,"(40.6555956, -73.5848759)"
     19923,ROCKAWAY DELLI GROCERY,2126 ROCKAWAY PKWY,"(40.6314731, -73.8875776)"
     16121,ANGELICA GROCERY,101 KINGSTON AVE,"(40.9414958, -73.8591554)"
     17946,MEGA FOOD STORE CORP,1405 WEBSTER AVE,"(40.8365697, -73.9074365)"
     21648,APPLES,4507 14TH AVE,"(43.8434466, -79.304275)"
     23345,ECUATORIANA VERAGES,9309 ASTORIA BLVD,"(40.7601615, -73.8603497)"
    653909,SOUTH PINE SHELL,1741 S PINE AVE,"(43.526372983133065, -85.68229859810789)"
     28198,SUNSHINE #2 RESTAURANT,1294 WESTCHESTER AVE,"(40.827194000000006, -73.88655030000001)"
   1301080,CVS #1080 VENDOR ID B282,817 BANK ST,"(41.3490459, -72.107395)"
    112310,PRICE RITE #310,542 SOUTHBRIDGE ST,"(42.24739625, -71.80880471439377)"
    112348,PRICE RITE #348,160 SILAS DEANE HIGHWAY,"(41.7227622, -72.6670856)"
    112352,PRICE RITE #352,633 BOSTON RD,"(42.133501800000005, -72.52234122356442)"
   4102603,JEWEL OSCO # 2603,3644 S ARCHER AVE,"(41.827793, -87.68274959066201)"
     18030,SON & FATHER SHOP MARK,741 CLINTON AVE,"(40.96019430612245, -74.03613310204081)"
     29982,PARCEROS PUNTO Y COMA,1050 S BROAD ST,"(40.2048906, -74.7446536)"
    112347,PRICE RITE #347,1106 UNION ST.,"(34.934394999999995, -81.9008543677686)"
    112353,PRICE RITE #353,590 WINDSOR AVE,"(39.96415007401909, -75.01667652291067)"
    902795,LAUDERHILL SUPERMARKET INC.,3891 NW 24TH ST,"(35.494338, -97.58750818367348)"
     21310,LINDEN DELI,2562 LINDEN BLVD,"(40.66803676963619, -73.87044225582345)"
     21333,RICHARDS REATAURANT,9606 AVENUE L,"(40.63821435, -73.89559821863276)"
     12113,GOLDEN KRUST BAKERY,135 E GUN HILL RD,"(40.8815585, -73.8791125)"
    551444,PAL RANCHO II,10603 W ATLANTIC BLVD,"(39.2934134, -74.5591268)"
     21519,DEAN & DALEY & DADRIE GAYLE,133 ROCKAWAY AVE,"(40.6624908, -73.6989698)"
     23156,SAANVI FOOD MART INC,6830 ROOSEVELT AVE,"(39.93530024175729, -75.07765871994728)"
    701031,"CARNICERIA 3 HERMANOS, INC",635 HOLCOMB BRIDGE ROAD,"(34.0344628560005, -84.34186895393898)"
     28794,CVS PHARMACY #2028 V#B282,216 HENRY ST,"(39.7564779, -84.17137111357142)"
     70497,LEE'S MARKET,1515 STRATFORD AVE,"(40.7156962, -111.84731147490729)"
     70573,EL PILON MARKET INC.,179 S. PEARL ST,"(41.0528918, -74.02565)"
     71133,SANTO DOMINGO RESTAURANT,179 WASHINGTON ST,"(42.9284824, -80.2944687)"
     18815,MALCOLM X FOOD,393 MALCOLM X BLVD,"(40.810875949999996, -73.9435901816311)"
   1914189,WAL-MART #4189,335 HELENA MARKETPLACE,"(-37.684838400000004, 145.13574100893317)"
     17076,CALI TAJADAS,241 BAY RIDGE AVE,"(40.6362126, -74.0272513)"
   1914145,WAL-MART #4145,805 W WADE HAMPTON BLVD,"(34.9437016, -82.2477642049432)"
     91496,LA ROSITA FRESH MARKET,17 TOWNE CENTRE LN,"(40.1238237904903, -87.62970342412699)"
     20091,MCKINLEY GROCERY,230 MCKINLEY AVE,"(42.089296000000004, -79.2481437)"
     24698,JEROME AVE CONVINIENCE CORP,3598 JEROME AVE,"(40.88531038157895, -73.87917303947368)"
   1922507,WINN DIXIE #2507,17649 GUNN HIGHWAY,"(28.1271597, -82.5741078037611)"
     20677,DOMINICAN RESTAURANT CORP,178 N MAIN ST,"(42.0888437, -76.8074554)"
     90762,BP GAS (W),414 S KOSTNER,"(41.8746437, -87.73567817345395)"
     21955,LOLAS DELI & GROCERY,4008 BRONXWOOD AVE,"(40.88750810204082, -73.85375036734695)"
    711169,MAC'S COUNTRY MEATS,203 S. PINE ST,"(34.9980405, -78.0906839)"
     25570,SANDY BEACHES,139 LAWRENCE ST,"(42.425364349999995, -71.68995480717581)"
    860267,EL RANCHO MATEO,11995 SW 26TH ST,"(35.43963148447216, -97.73737865204744)"
     11151,KEY FOOD #2466 (C),2541 ADAM CLAYTON POWELL JR BLVD,"(40.8230831, -73.9375251)"
   1301265,CVS #1265 VENDOR ID B282,210 BORDER ST,"(43.06551040679796, -124.13470701976001)"
   1914443,WAL-MART #4443,2003 E GREENVILLE ST,"(34.54509, -82.632837)"
  16061246,ASCEND GROCERY #61246,5800 N ORANE BLOSSOM TRL,"(None, None)"
     28418,LEE'S IRVINGTON GROCERY,1480 CLINTON AVE,"(43.1870574, -77.6134547)"
     30292,ACME #2931,100 BLACK HORSE PIKE,"(39.89211685, -75.08990697926254)"
     20073,ALVIN MINI MARKET CORP,2348 PITKIN AVE,"(40.6732331, -73.88559877327236)"
     23055,GUY BREWER EXPRESS FOOD CORP,13450 GUY R BREWER BLVD,"(40.7013714, -73.7947198)"
     31112,CHOICE'S FRUIT MARKET,3618 HITE PLAINS ROAD,"(None, None)"
     23408,GRECORY GROCERY,9524 41ST AVE,"(42.53542879734043, -87.85724051330065)"
     16266,MENCIA GROCERY CORP.,251 W KINGSBRIDGE RD,"(40.8728624, -73.9047799)"
    710085,EL BOHIO TIPICO,3600 N SHARON AMITY RD,"(35.207663, -80.75700499262882)"
   1303655,CVS Y MAS LITE #3655,10201 HAMMOCKS BOULEVARD # 112,"(25.6592341, -80.4320761)"
     27714,GOLDEN KRUST,2860 KENNEDY BLVD,"(41.12582315840933, -95.95625512429218)"
     96260,GREEN CHICKEN,737 SW 109 AVE,"(46.740834, -102.756305)"
   4103223,JEWEL OSCO # 3223,7525 LAKE STREET,"(41.8878402, -87.8133956956388)"
    711137,SUPERMERCADO JALISCO # 5,733 PLEASANT HILL RD,"(33.9180286, -84.1159777)"
     18005,ISLAND JERK,1350 DEER PARK AVE,"(40.74266485, -73.3224175)"
     71739,DELUXE DISTRIBUTION LLC.,955 CONNECTICUT AVE,"(41.1828985, -73.1612845)"
     70102,CARIBBEAN LIFE GROCERY,940 LISBON ST,"(44.0827605, -70.1996401)"
     71945,BLANCO ARRIBA MEAT MARKET,352 HAMPSHIRE ST,"(42.7139266, -71.17131199670987)"
    192736,WINN DIXIE #736,3280 TAMIAMI TRAIL,"(26.98395205, -82.09802843114856)"
    554719,TU PAIS MARKET,807 PINE ST,"(48.00667665, -122.19220010068281)"
    885046,"PAN PA YA BAKERY TWO, INC",12504 PINES BLVD,"(30.28886706232687, -81.4484949265928)"
     17780,V.R. RESTAURANT,929 MAIN AVE,"(40.8687649, -74.1336541)"
     18430,FISHMAN'S GROCERY,4421 16TH AVE,"(47.031766399999995, -122.82776018212354)"
     30231,C-TOWN/1040 SHERMAN AVE SPMKT -IV,1040 SHERMAN AVE,"(40.83008165, -73.91772217024722)"
     26504,INTERMEX PRODUCE INC,9818 37TH AVE,"(47.5150334, -122.37896353455383)"
     90361,MARATHON GAS- DIVISION (W),5201 W. DIVISION,"(54.71805275, -5.880540150107709)"
     19888,U & A MINI MART,9627 AVENUE L,"(40.6387477, -73.8954322)"
     26583,STOP & SHOP #2582,85 E PARK AVE,"(40.58955625, -73.66196108710253)"
   1301089,CVS #1089 VENDOR ID B282,20 BURNSIDE AVENUE,"(51.60828415, -0.025490500000000242)"
    860626,TASTE OF THE ISLAND FOOD INC,2231 34TH ST S,"(27.7479442, -82.6804676)"
     29954,MANDEES KITCHEN,37 ELM ST,"(42.351601, -71.230743)"
     20895,1721 GROCERY,1721 E 172ND ST,"(40.832548, -73.8702589)"
     24817,FLORIDITA RESTAURANT,4149 BROADWAY,"(40.8465354, -73.9385561)"
     14752,MADE IN ECUADOR,4004 BERGENLINE AVE,"(40.77642026530612, -74.02574812244899)"
     12349,BRAVO SUPERMARKET,401 FULTON AVE,"(40.7096956, -73.6187784)"
     13058,CVS PHARMACY #5772 V#B282,1500 LEXINGTON AVE,"(40.7864372, -73.95077712115778)"
     15615,RYTHM & SPICE JAMAICAN GRILL,500 HAMILTON ST,"(44.281089, -78.3232843)"
     27191,CANDIDAD RESTAURANT,1594 WESCHESTER AVE,"(None, None)"
     91178,FAATIMA LLC,1530 W 111TH ST,"(41.692444249999994, -87.66148519230975)"
     71775,QUALITY BEEF COMPANY,40 KEYES WAY,"(42.670895299289064, -71.083801238599)"
    901505,PANADERIA COLOMBIANA,5374 W 12TH AVE,"(25.8712248, -80.3075983)"
     21679,KOL-TOV,1507 40TH ST,"(40.6374205, -73.9822555)"
     19484,ALS DELI GROCERY CORP,16026 BAISLEY BLVD,"(40.6800537, -73.7761776)"
     21317,DE ISLAND,8105 FLATLANDS AVE,"(40.63616028571428, -73.91243489795919)"
     30083,KEY FOOD #2136 (C),312 E 194TH ST,"(40.8643607, -73.8918894)"
     22657,CHUNG SMARKE,1128 FULTON ST,"(37.44613185, -122.14835416049215)"
   1915697,WAL-MART #5697,7025 W MAIN ST,"(43.58204265, -75.34818520130057)"
     91172,"EL PORVENIR SUPER, INC",3018 SOUTH LARAMIE AVE,"(41.837563, -87.75377)"
     71654,ONE STOP ALBANY SHELL STATION,949 ALBANY AVE,"(40.65054765, -73.93869788229927)"
     70191,AZTECA MARKET,522 PEQUNNOCK ST,"(None, None)"
     18368,LA TROPICAL GROCERY,1617 5TH AVE,"(42.72902295, -73.7049461)"
     19165,PLAZA NEWSTAND,13 NEWKIRK PLZ,"(40.6350305, -73.9626298)"
     19154,GOOD HOPE RESTAURANT,1683 FLATBUSH AVE,"(40.6292497, -73.9436303)"
    112526,SHOPRITE #526 (BOTTINO),1000 N PEARL ST,"(30.335652770298058, -81.66065601564812)"
     21036,EDY'S SUPERMARKET,785 CLINTON AVE,"(41.1771245, -73.2133443)"
     26122,DELI INC,2227 PITKIN AVE,"(40.6729282, -73.89013045313348)"
     19072,K & S GROCERY,208 PARKSIDE AVE,"(40.6550765, -73.9609577)"
     21316,FRIENDLY GROCERY,4802 AVENUE N,"(40.6187152, -73.9286659)"
     18571,MICHELE BAKERY REST CORP,30-18 BWY AV 31 AVE,"(44.731705, -93.939236)"
     22829,JAICA GOURMET DELI,16834 JAMAICA AVE,"(40.7024505, -73.8164602)"
     28449,REEMA DELI & GROCERY,2022 NOSTRAND AVE,"(40.6361256, -73.948156)"
     28197,GUIDY DELI & GROCERY INC,909 E 230TH ST,"(40.8894895, -73.8523852)"
     70981,CHRISTINA'S GROCERY,227 SISSON AVE,"(41.7650193, -72.7074159)"
     91257,MARATHON FUEL & MINI MART,801 N. CICERO AVENUE,"(41.8953204, -87.74548627954792)"
   1912128,WALMART #2128,295 PLYMOUTH STREET,"(41.9973365, -70.84646337748082)"
     91494,PETE'S FRESH MARKET #18,3250 W 87TH STREET,"(38.97123783074585, -94.62375352979926)"
   1304249,CVS # 4249,11890 BISCAYNE BLVD,"(25.8879283, -80.1641243)"
    901357,EL TEJADITO BAKERY I,5691 SW 137TH AVE,"(25.7136615, -80.4142281)"
    564272,COLOMBIAN PRODUCTS & CIELITO,11301 S ORANGE BLOSSOM TRL,"(28.401930038152184, -81.40440844372749)"
    910142,MR. FOOD STORE #2,9617 FOUNTAINBLEU BLVD,"(34.559244, -82.727312)"
     23030,PORT ROYAL RESTAURANT,11307 SUTPHIN BLVD,"(40.6990815, -73.8069837)"
     18166,STOP 1 MARKET,5520 103RD ST,"(41.70519382017003, -87.75811499951992)"
    710013,MEXICO CENTRAL FOODS,2506 WALKUP AVE,"(34.98926109895918, -80.50650311161121)"
     13068,CVS PHARMACY #2773 V#B282,130 DYCKMAN ST,"(40.86243535, -73.92580387538183)"
    444058,FOOD DEPOT STORE #58,1810 NORTH COLUMBIA ST,"(34.19996735714285, -101.70742174489796)"
     90294,JIMMY'S FOOD & DELI (S),234 E. 35TH STREET,"(40.7456622, -73.9764212532902)"
    639888,JULIE FOOD MARKET,12307 N NEBRASKA AVE,"(28.059429510204083, -82.45109551020408)"
    112426,SHOPRITE #426 (BROWN),2385 W CHELTENHAM AVE,"(40.07467425, -75.15258433296043)"
     15031,ARROW DELI,18602 122ND AVE,"(45.01731048136801, -91.29434848140143)"
    635925,PARVA BAKERY,220 W LAKE MARY BLVD,"(28.757057194428686, -81.28861512359902)"
   4103278,JEWEL OSCO # 3278,1177 S MAIN STREET,"(41.86116725, -88.01542177607365)"
     29002,RICO PAN BAKERY,202 CHESTNUT ST,"(41.81297135, -71.24651265819114)"
     17557,STOP & CARRY,8202 NORTHERN BLVD,"(41.4674041, -75.6698896)"
     23724,PEOPLE'S CHOICE REST,63 CENTRAL AVE,"(-33.99833955, 151.06154150769962)"
    901141,EL PUNTO,2901 N ANDREWS AVE,"(26.266767244785516, -80.13840432096764)"
     27084,VILLAGE DELI,61 W COLUMBIA ST,"(40.7117616, -73.6256664)"
     28416,EAST HAMPTON MARKET,36 RACE LANE,"(41.689425549999996, -70.4428915886584)"
     28989,CVS PHARMACY #3097 V#B282,375 QUEEN ANNE RD,"(38.888888956760795, -76.33804440863732)"
