customer,name,address,geometry
     16539,LOS HIJOS DEL CHARRO DELI GROCERY,701 FAILE ST,"(40.8147385, -73.8866769)"
     21280,JP & M GROCERY,10401 GLENWOOD RD,"(40.6487093, -73.8970939)"
     16744,BROOKLYN DELI,912 FULTON ST,"(45.5907385, -120.69548050568145)"
    972545,SOUTHERN GAS FOOD,7059 S ASHLAND AVE,"(41.7652009, -87.663378)"
   4103486,JEWEL OSCO # 3486,1485 PALATINE RD.,"(42.1090736, -88.1161176)"
     28253,REEL DEEL JAMAICAN RESTAURANT,846 UTICA AVE,"(40.65249405, -73.930825)"
   4103474,JEWEL OSCO # 3474,423 E DUNDEE RD,"(42.1381772, -88.0328488)"
    711149,CARNICERIS MAROLEON,1109 N MIAMI BLVD,"(35.99407015, -78.87117522621566)"
     28558,BERRY FOODS,1413 AVE J,"(40.6252761, -73.9618362)"
    860364,KAIROS FOOD AND JUICE,13423 BEACH BLV,"(None, None)"
    860371,YUKA DELI RESTAURANT,5899 NW 36TH ST,"(25.8079389, -80.2931274)"
     71661,SAVE MORE FOODMART,1260 MAIN ST,"(38.61132639758422, -87.34957748262717)"
     71774,ERNIE'S HAREST TIME,597 ESSEX ST,"(40.668999400000004, -73.88024214573338)"
    333445,KROGER #445,6678 COVINGTON HWY,"(33.71867705, -84.14449500603794)"
     12369,C-TOWN,4008 BOSTON RD,"(37.97251695, -84.55559259470138)"
    711308,LA MEXICANA SUPERMARKET # 3,2900 S COBB DR SE,"(42.850794, -85.631853)"
     29264,BEVERLY HALAL MINI MARKET,1667 NOSTRAND AVE,"(40.64545645, -73.94875899797299)"
     25660,TRUE GOURMET DELI,2795 86TH ST,"(33.51618332653061, -101.87485089795918)"
     30281,CHABAD JAMAICA LTD,11206 NW 36TH AVE,"(40.7565586, -73.9298155)"
    333451,KROGER #451,4715 ATLANTA ROAD SE,"(33.838824834816315, -84.48322366963262)"
    902028,B & M BAKERY & WEST INDIAN GROCERY,6959 MIRAMAR PKWY,"(25.982016747938587, -80.2275725403902)"
    902094,STOP AND SHOP,3870 SW 2ND CT 441 N STATE RD 7,"(None, None)"
     16770,FINE FOOD,165 YORK ST,"(43.649974900000004, -79.38400045536825)"
     21994,NEW WORLD DELI GROCERY,4150 WHITE PLAINS RD # 231,"(43.31761887389839, -71.73663327179439)"
     25600,TASTEE PATTEE BAKERY&GRILL,1371 FULTON ST,"(37.7766196, -122.4393013)"
     19182,FAMOUS SUPERMARKET,220 NAGLE AVENUE,"(40.8625115, -73.9227388)"
     16166,2100 DELI GROCERY,2100 2ND AVE,"(40.7919864, -73.9412206)"
     12146,GOLDEN KRUST BAKERY,67 S 4TH AVE STE STO,"(None, None)"
     21281,LUCKY 7,2062 FLATBUSH AVE,"(40.6195705, -73.9338165)"
     25596,PARTY PLUS BAKERY & RESTAURANT,324 LIVINGSTON ST,"(28.5473553, -81.37289252554628)"
     19877,DELI GROCERY,776 E 80TH ST,"(40.6355411, -73.9135789)"
     16487,MARY'S GROCERY,374 WILLIS AVE /143RD ST,"(None, None)"
     18034,MUNDIAL INC,90 E MAIN ST STE D,"(None, None)"
     21283,HAVEN CAFE / U.S. POSTAL SERV.,1050 FORBELL ST,"(40.6764031, -73.8635709)"
     11677,C-TOWN #051-041,4012 28TH AVE,"(32.39929395918367, -88.7066256122449)"
   1922439,WINN DIXIE #2439,1951 SOUTH MCCALL ROAD,"(26.9364791, -82.33618218267878)"
     25267,VICTORY SKT,318 6TH AVE,"(40.7760372, -111.87987795407308)"
     90320,"LA MEJOR, CARNICERIA",2915 N. MILWAUKEE AVE.,"(41.934416, -87.71561763140568)"
     26152,MATANZA DELI GROCERY INC,157 W 169TH ST,"(29.435578829369874, -90.29939093617796)"
     20980,BRONX ZOO HOT DELI CORP,2325 SOUTHERN BLVD,"(40.8514857, -73.88252138402419)"
     27662,MAMADOV BATT & ABDOVLAGE BARRIE,1345 WEBSTER AVE,"(40.8351361, -73.9082369)"
     27859,FAMOUS ROTTISSERIE AND GRILL,2024 GREEN ACRES MALL,"(40.66237355, -73.7206571932087)"
     18981,BUSHWICK GROCERY,289 BUSHWICK AVE,"(40.7064876875, -73.93953474999999)"
    970242,EL LIBANES #2,6815 W 4TH AVE,"(25.8850503, -80.2910352)"
     18881,NEW CINDY MINI MARKET,240 BATTLE AVE,"(41.0294871, -73.7861623129593)"
     20381,THE BROTHERS GOURMET DELI INC,2480 FREDERICK DOUGLASS BLVD FRNT 1,"(None, None)"
     26110,AMERICAS FOOD BASKET #470,779 YONKERS AVE,"(40.922595, -73.86342407661189)"
     19156,SYEDS STORES CORP.,1742 FLATBUSH AVE,"(40.62767605, -73.94255121565624)"
     28930,ROOSEVELT TROPICAL JERK,169 NASSAU RD,"(32.96573805805596, -101.82358959417648)"
     17147,JAMAICAN BEST CORP,20408 HILLSIDE AVE,"(38.927436, -76.904232)"
     22857,RASSIM'S BAKERY & REST,16928 JAMAICA AVE,"(40.7024505, -73.8164602)"
     29273,MONCION DELI GROCERY,9503 101ST AVE,"(45.13762904147464, -93.40208828571167)"
    860603,HOLIDAYS MARKET,3446 GRAND BLVD,"(45.49364942115385, -73.47477458269232)"
    333412,KROGER #412,590 CASCADE RD,"(37.72308718169522, -122.18267349737935)"
     91323,GRACIANO'S MARKET,2379 BODE RD,"(42.03974074377294, -88.13785528232142)"
     21140,EMELY DELI GROCERY,113 MARTIN LUTHER KING JR DR,"(39.1802101, -96.58349223938154)"
   1305056,CVS #5056,11100 W OAKLAND PARK BLVD,"(26.1675392, -80.2967664)"
    709025,CHAVEZ TIENDA CARNICERIA,101 E. LEE ROAD,"(34.901091, -82.334089)"
    112288,SHOPRITE #288,253 ROUTE 59,"(41.09416508069505, -73.96152730189254)"
     16605,TWIN GROCERY STORE,1007 E 163RD ST,"(40.8211328, -73.8930443)"
     19240,JOYCE W.I. RESTAURANT,5013 AVENUE D,"(40.6424364, -73.92881117282609)"
     21217,PALISADE DELI MARKET,5701 PALISADE AVE,"(40.786143, -74.015597)"
     15341,TOMMY MEAT MARKET,9604 CHURCH AVE,"(40.655618700000005, -73.9150796)"
     18568,LOS VERDES QUETZAN CORP,4626 GREENPOINT AVENUE,"(40.7338313, -73.9390103)"
   1922429,WINN DIXIE #2429,6400 MASSACHUSETTS,"(42.140591, -72.49984)"
     26133,EXITO FRESH MARKET,113115 MONTICELLO AVE,"(None, None)"
     26347,LA FAMILIA DELI MARKET CORP,281 E 170TH ST,"(40.837889, -73.9110247)"
    678680,AMERITRIN PETROLEUM COMPANY,5190 S STATE ROAD 7,"(26.05788524235928, -80.20787958195223)"
     22181,RAMSES II DELI CORP,732 10TH AVE # 50,"(26.2748477, 50.6451608)"
     18057,CISNEROS FAMILY DELI,1985 GREAT NECK RD,"(40.68209684999999, -73.40049920228192)"
    994744,EL GRAN BAMBOO RESTAURANT BAR,10325 HAMMOCK BLVD,"(26.2509029, -80.186858)"
     91041,CARNICERIA LA HACIENDA NO. 4,5159 S KEDZIE AVE,"(41.7992017, -87.7033699447932)"
     71404,EL RINCON DOMINICANO #1,773 ESSEX ST,"(37.9895443, -121.293345)"
     70762,ALEX MARKET#2 (LLUVIA MKT),1985 COLUMBUS AVE,"(42.3150189, -71.09777640713361)"
    130629,CVS #629 VENDOR ID B282,146 SOUTH ST,"(35.26981910000001, -120.66888375120283)"
     70089,CAYEY MARKET,155 KIMBERLY AVE,"(42.09292255, -72.55104855368253)"
     71121,TROPICAL GROCERY STORE,67 HANCOCK ST,"(42.4974531, -71.27783543289216)"
     23341,TROPICAL DELI GROCERY,215 SUNRISE HWY,"(40.6577041, -73.6470994)"
     29754,OLIVE DELI & CAFE CORP,8239 164TH ST,"(41.59194165924501, -87.82012625240412)"
     72016,CITYWIDE CONVENIENCE,1886 DORCHESTER AVE,"(33.72282657142857, -117.81731014285714)"
     29802,CHRISTA'S KITCHEN,1385 BUSHWICK AVE,"(40.6851556, -73.9101159)"
     29809,F Y J FOOD MARKET,1656 MIDDLE COUNTRY RD,"(40.86010578584922, -73.072031480446)"
     72044,SABOR DEL CIBAO,30 112TH ST,"(40.6816125, -73.82881381608875)"
     29862,CROSSBAY DELI GROCERY CORP,13210 CROSSBAY BLVD,"(40.6631688, -73.8407477)"
     29873,HANA MARKET,8002 FLATLANDS AVE,"(40.6354756, -73.9128102)"
     72103,ANGEL MEAT MARKET,503 WASHINGTON ST FRNT,"(54.9125687, -1.5184843)"
    861072,$5 MORE OR LESS,3909 S JOG RD,"(38.729111, -94.423257)"
     30293,ACME #872,1308 CENTERVILLE RD,"(39.7340853, -75.6234428)"
    901696,KWIK STOP,18201 5 NW 7TH AVE,"(40.8550575, -75.8541418)"
     16460,SLERTON DELI,801 ALLERTON AVE,"(40.8656729, -73.8633689)"
     20440,GOURMET DELI,207 HENRY ST,"(40.7137262, -73.9872176)"
     22120,LAS TIAS BAKERY,7401 METROPOLITAN AVE,"(40.7133479, -73.9131391)"
     24378,MAMBI RESTAURANT,4181 BROADWAY,"(40.8476958, -73.9381998)"
     21949,ROYAL CARIBBEAN JAMAICAN BAKER,3815 DYRE AVE,"(40.8888291, -73.8314984)"
     14415,CUQUITA RESTAURANT,960 BROADWAY,"(42.66337835, -73.74388447595133)"
     16838,SOCIAL GROCERY,926 NOSTRAND AVE,"(40.6661789, -73.95099)"
     20651,24HR. MINI MARKET,1101 QUENTIN / KINGS HIGHWAY,"(40.60926775, -73.94612126259611)"
     15104,58 DELI & GROCERY,3763 58TH ST,"(33.541415, -101.89604264516129)"
     15178,HAHA'S MARKET,5035 N BROAD ST,"(40.029284857142855, -75.14677771428572)"
  10114518,DOLLAR GENERAL #14518,9377 S.W. 56TH STREET,"(41.570306513337506, -93.12090778586953)"
     25438,FOX SUPERMARKET,74 IRVINE TURNER BLVD,"(40.732254, -74.189337)"
     26658,PEOPLES 99 DISCOUNT,321 ROGERS AVE,"(36.6630848031496, -96.33348222047245)"
     18066,M & B METRO DELI,571 BROADWAY,"(42.7029949, -73.7151589)"
     90395,MOBIL GAS STATION - MADISON ST (W),4804 W. MADISON,"(42.955731, -75.881556)"
     90493,SAGINAW FOOD AND LIQUORS (S),2615 E. 83TH STREET,"(42.5548888, -87.9100202)"
    720008,LAS DELICIAS DE LA ABUELA,5600 BUFORD HWY NE,"(34.0855344, -84.0280579)"
     23826,ABDOUL DELI GROCERY CORP,4049 WHITE PLAINS RD,"(40.8898958, -73.8595309)"
    626221,THE FRESH MARKET #221,3580 NW 83RD AVENUE,"(25.8086981, -80.3314588)"
     22454,TX GRILL AND DELI CORP,954 BROADWAY,"(40.6966926, -73.9350077)"
   1303248,CVS # 3248,1102 N 15TH ST,"(43.627646, -116.205509)"
     71493,CHAMAS MART & CONVENIENCE STORE,198 HUMBOLDT AVE,"(42.6187547079436, -79.09510789920786)"
   1301153,CVS #1153 VENDOR ID B282,1875 BOSTON AVE,"(41.1936722, -73.1592552)"
     71101,TEJADA MARKET 2,112 WALNUT ST,"(37.4617839, -122.15244122133987)"
     29241,CVS PHARMACY #1304 V#B282,1802 LEHIGH ST,"(40.57653164453341, -75.48060091071895)"
     29213,CVS PHARMACY #6026 V#B282,1140 OLD COUNTRY RD,"(40.77659185, -73.46568257440893)"
     71916,LIONS DEN VEGETARIAN RESTAURANT,3347 MAIN ST,"(42.374469684586735, -88.44304327848094)"
    904408,MI SITIO RESTAURANT,3626 WEBBER ST,"(27.30820236806749, -82.49700663490081)"
    861161,BRITO SUPERMARKET,13660 SW 56 ST,"(29.2468294, -82.945804)"
    462006,BARZOLA DGA INC,4860 NW 7TH ST,"(25.7783876, -80.2753877)"
     31119,C.C FRUIT VEGETABLE,765 ALLERTON AVE,"(40.86571055, -73.86473357421531)"
     15295,CAFE COLOMBIA BAKERY,156 S MAIN ST,"(41.506608400000005, -112.01660460329474)"
     12372,BRAVO SUPERMARKET,25 BROAD ST,"(40.7058026, -74.01047569015998)"
     17963,CAMILA GROCERY STORE INC,1665 BOSTON RD,"(42.1405075, -72.48611926226934)"
     19891,AMAS DELI,490 ATKINS AVE,"(40.6668078, -73.8764359)"
     21335,BEER DISTRIBUTOR,2102 UTICA AVE,"(40.62011424242424, -73.92711151515151)"
     23243,NEW YORK GROCERY,7601 ROOSEVELT AVE,"(32.737042, -117.034178)"
     25050,CASTLE HILL GROCERY,475 CASTLE HILL AVE,"(40.81664015, -73.8479540873414)"
     18118,GULF GAS STATION,13107 MERRICK BLVD,"(40.3209493, -83.1083553)"
     20259,MUNCH BRUNCH,11 RUZHIN RD,"(41.3499384, -74.17551)"
     21797,SEA FO A CHANGE CORP,2687 PITKIN AVE,"(40.6754426, -73.872907)"
     20542,BUS STOP DELI,6508 164TH ST,"(35.13998709673419, -97.20139780394248)"
  10913940,DOLLAR GENERAL #13940,5635 SR 674,"(38.13091684222039, -78.69636834140015)"
     20344,Z & S CONVENIENCE STORE INC,31 LENOX AVE,"(41.0427228, -73.76541877182197)"
     24506,EXPRESS DELI GROCERY,939 NASSAU RD,"(40.6883033, -73.5953759)"
   1222850,TARGET #2850 V#1033652,445 GOLD ST,"(40.6914157, -73.982755)"
    686910,JIFFY FOOD,16475 NE 15TH AVE,"(25.927216142857144, -80.17000871428571)"
     20088,PAPO DELI GROCERY CORP,333 CRESCENT ST,"(42.02343726651775, -70.92072325746581)"
     16106,CARROLL STREET FOOD CORP,350 UTICA AVE,"(40.6660123, -73.931582)"
     27905,NOCHES DE COLOMBIA,365 21ST AVE,"(37.781042150000005, -122.48075064300156)"
     28209,FAMILY FRESH MARKET,75 BROADWAY,"(40.7078642, -74.0118559)"
     28280,MR BROADWAY DELI CORP,53A BROADWAY ROCKY POINT,"(40.956672, -72.926343)"
    860110,DE LO MIO FOOD TRUCK,5921 NW 176TH ST BAY 7,"(None, None)"
    860302,DINESMORE MEATS AND MORE,11058 NW KINGS RD,"(36.901245, -80.465027)"
     28905,LECHONERA POLLO SABROSO DEL VALLE,650 WESTCHESTER AVE,"(44.77086729127313, -93.51830058999569)"
    130166,CVS #166 VENDOR ID B282,115 STAFFORD ST,"(52.63252855, 1.2712806500000005)"
     70271,FAMILY GROCERY,192 BUTLER ST,"(41.3351618, -72.9293033)"
     71417,SAN FRANCISCO RESTAURANT,872 ALBANY ST,"(42.8053701, -73.9347356)"
     70592,US FOOD MARKET DELI,952 CRANE ST,"(35.15505285201232, -84.98274979414106)"
     19565,3720 DELI & GRILL,3720 3RD AVE,"(32.745548, -117.163066)"
     29240,CVS PHARMACY #5734 V#B282,2001 N 11TH ST,"(39.8271008, -89.6400179)"
    333436,KROGER #436,5341 HWY 20 S,"(33.5492222, -84.015417)"
     29405,ACME #726,1400 E PASSYUNK AVE,"(39.93227985, -75.16236132651898)"
     71954,DIAZ MARKET,264 EASTERN AVE,"(42.10335015, -72.5627333510414)"
     20613,KINGS FOOD CORP,2327 MERMAID AVE,"(40.5760628, -73.9910143)"
     72087,CORTES MARKET,132 HOMESTEAD AVE,"(42.6725174, -73.7950142)"
     29937,PEACE AND LOVE DELI,9602 GLENWOOD RD,"(40.64464620408163, -73.9029067755102)"
     29946,RODRIGUEZ GROCERY NO 1,113 S 8TH ST,"(31.1164652, -97.72820019706573)"
     20926,NUEVO VALLE 2,855 E 180TH ST,"(40.8456605, -73.8835059)"
    910150,EL MACHETICO DELI CORP,9674 NW 25TH ST,"(25.7964712, -80.3522655)"
     19511,NIN GROCERY CORP,555 E 169TH ST,"(40.8324999, -73.9040464)"
     22312,MINI MARKET GROCERY,1173 BROADWAY,"(40.7449983, -73.9889335)"
     21670,POMEGRANATE,1507 CONEY ISLAND AVE,"(40.62070315, -73.9640429558009)"
     17829,VASQUEZ GROCERY,10544 OTIS AVE,"(28.0463093877551, -82.46610226530612)"
     15929,INTERNATIONAL FOOD MARKET,338 WILSON AVE,"(42.998971999999995, -88.23378801098059)"
     16357,ROC-A-TONE INC,3740 WHITE PLAINS RD,"(40.8826143, -73.8631239)"
   1922517,WINN DIXIE #2517,13016 RACE TRACK ROAD,"(28.0711736, -82.63309215404792)"
     27280,BEDFORD GARDENS SUPERMARKET,104 ROSS ST,"(36.97825185, -122.04181222544642)"
     27276,XTRA 99 CENTS,625 NOSTRAND AVE,"(40.675629900000004, -73.94970658355498)"
     17505,EXPRESS ONE NY INC,1769 SOUTHERN BLVD,"(40.8377005, -73.887771)"
     22410,FIVE STAR FIVE DELI,2127 PINKIN AVE,"(None, None)"
     18496,470 GROCERY & DELI CORP,470 JERSEY ST,"(40.6370062, -74.0865188)"
     27934,SAMMY 1 DELI GROCERY CORP,51 W 183RD ST,"(40.8591313, -73.9057933)"
     19983,BROTHERS CONVENIENCE,874 BROADWAY,"(40.7378563, -73.9899619)"
    910920,DUNNS RIVER ISLANDS CAFE,908 W HALLANDALE BEACH BLVD,"(25.985242714285715, -80.1613047857143)"
   4100080,JEWEL OSCO # 80,2480 ROUTE 59,"(41.0939623, -73.9344202)"
     26753,SEASONS SUPERMARKET,711 CEDARBRIDGE AVE,"(44.808798, -93.230751)"
     18033,361 CLINTON CONVENIENCE,361 CLINTON ST,"(43.6636558, -79.4169611)"
     31127,KEY FOOD #2528 (C),2358 UNIVERSITY AVE,"(40.8623243, -73.9050706)"
     71148,PIKALO EMPANADAS,378 CENTRE ST,"(42.15365705, -71.02907861545837)"
     71440,BLESSING GOD AFRICAN MARKET,1076 HYDE PARK AVE,"(42.26243917941502, -71.12158804617549)"
     71677,NEIGHBORHOOD SUPERMARKET,316 FARMINGTON AVE,"(41.7679725, -72.6995594)"
     70572,D & D REYNOLDS LLC,160A QUAIL ST,"(42.6630644, -73.7758155)"
     31126,ASSOCIATED #16325 (C),124 W FORDHAM RD,"(40.8627155, -73.906876)"
     72015,ERFAN'S MARKET,219 DUDLEY ST,"(39.95066124304204, -75.08224789660926)"
     72093,SISSON SUPERMARKET,261 SISSON AVE,"(41.7662009, -72.7074963)"
     29930,EL VALLE DE ANAIS RESTAURANT,444 BROADWAY,"(40.7202347, -74.0009933)"
     29979,ONE CARIBBEAN SUPERCENTER,1187B SUNRISE HWY,"(32.975388, -116.518623)"
     14719,EL RINCONCITO ECUATORIANO,1576 GREENE AVE,"(40.7041584, -73.9132981)"
    172803,PUBLIX #803,720 DACULA RD,"(34.0034061, -83.91254316791087)"
    902532,FLORIDA MEAT & FISH,1281 NW 31ST AVE,"(25.78484805, -80.24624912228983)"
     21449,ALHAMDY DELI & GROCERY INC,323 RALPH AVE,"(40.6262859, -73.9175994)"
     17988,MG FOOD CORP,391 E 167TH ST,"(40.8310589, -73.9110163)"
     20720,YAFA SUPERMARKET,3056 AVENUE X,"(40.5942433, -73.9354385)"
     21558,MATTY'S MINI-MART,17201 BAISLEY BLVD,"(40.6800537, -73.7761776)"
     24847,DELI,943 BROADWAY,"(40.697186, -73.9353553)"
     17728,SANTA BARBARA GROCERY,79 SLOCUM AVE,"(40.9338399, -73.8550199)"
     14285,LATINO MINI MARKET,207 E.MAIN STREET,"(41.8086587, -89.9652114)"
     15559,QUICK DISCOUNT,7714 ROOSEVELT AVE,"(40.7546146, -73.8456666)"
    462007,BARZOLA RESTAURANT II,8920 TAFT ST,"(43.10377825335518, -86.01027582685542)"
     11019,ASSOCIATED SPRMKT.,6680 FRESH POND RD,"(41.5804037, -70.5378749)"
    360600,PAN PA YA AT WESTON RD,2362 WESTON RD,"(26.0904907, -80.3705331)"
     25324,I & S GROCERY I & S GROCERY,490 AVON AVE,"(39.759313, -86.3984074949495)"
     25507,QUICK STOP,1272 SPRINGFIELD BLVD,"(40.7082658, -73.7385078)"
     26380,BROTHERS DELI,195 OAKLAND ST,"(40.236774600000004, -74.77879655377146)"
     26452,SAMS II CONVENIENCE DELI,1306 STRAIGTH,"(None, None)"
