customer,name,address,geometry
    861087,RD INTERNATIONAL MARKET,7534 BEACH BLVD,"(30.2875876, -81.5807759)"
     26487,PIONEER SUPERMARKET,3461 FULTON ST,"(40.6851228, -73.86789312707509)"
   1305147,CVS Y MAS #5147,227 SW 8TH ST,"(25.7666537, -80.19782847325249)"
   1912965,WALMART #2965 VEND#251893921,3164 BERLIN TPKE,"(41.6631348, -72.71835570802418)"
   1721049,PUBLIX #1049,502 N US HWY 1,"(27.2656273, -80.2850365)"
     16731,BUFF PATTY,376 MYRTLE AVE,"(40.6930638, -73.9711679)"
     22957,BUGZY BEVERAGE,10327 100TH ST,"(41.02778521249132, -92.35950044782362)"
     15498,HO'S FRUIT & VEGETABLE,173 MAIN ST,"(40.208, -79.9456423)"
     14654,COUNTRY BUTCHER CORP.,9312 AVENUE L,"(40.636790950000005, -73.8977384192776)"
    130746,CVS #746 VENDOR ID B282,171 N. MAIN ST,"(44.2046392, -95.130392)"
   9141131,ANGELO CAPUTO'S #1131,4410 N HARLEM AVE,"(41.96037450423906, -87.80733842068001)"
    711160,GARDEN FRESH FOOD MARKET,800 MADISON SQ,"(42.65940055, -73.78046485069797)"
     26952,KEY FOOD #2564 (C),459 E 149TH ST,"(40.8154056, -73.9156514)"
    902370,CARL'S SEAFOOD #1,2934 N ST RD 7,"(33.0054094, 35.2655255)"
     11382,KEY FOOD #1300 (C),21322 JAMAICA AVE,"(40.7024505, -73.8164602)"
   1922413,WINN DIXIE #2413,15692 NORTH DALE MABRY,"(28.095295341137124, -82.50244291638796)"
   1721808,PUBLIX #1808,3615 W GANDY BLVD,"(27.89377290909091, -82.50451433333333)"
   1721289,PUBLIX #1289,3035 SE MARICAMP RD,"(29.165540550000003, -82.09427077857487)"
   1221935,TARGET #1935,10155 OKEECHOBEE BLVD,"(26.7111807, -80.2028504)"
    444056,FOOD DEPOT STORE #56,4015 NORTHSIDE DRIVE,"(32.89835014366646, -83.69843476452006)"
   1721260,PUBLIX #1260,5052 N HWY 41,"(47.8119418, -116.88883)"
     11096,KEY FOOD #2478 (C),724 HUNTS POINT AVE,"(40.81542345, -73.88639984247976)"
     23561,LA COSTILLA DE PEDRO,57 N SUSSEX ST,"(39.89772057142857, -75.12223414285714)"
     11101,KEY FOOD #2538 (C),3470 3RD AVE,"(40.829816599999994, -73.9062902)"
    192364,WINN DIXIE #364,3320 SE SALERNO RD,"(27.14092073170732, -80.2090217804878)"
     90439,PETE'S FRESH MARKET - CERMAK #6,2526 W. CERMAK,"(41.8532941, -87.6893388)"
     25957,CITY FRESH SUPERMARKET,3907 103RD ST,"(33.500742983169914, -101.89744816830091)"
     90073,NORTH & PULASKI FRESH MARKET,3850 W. NORTH AVENUE,"(41.9102561, -87.7235087)"
     17429,LA ABUNDONCIA BAKERY,6314 BROADWAY,"(40.901347367346936, -73.89692069387755)"
     72083,BOMBAZO SUPERMARKET,1320 MIDDLESEX STREET,"(42.63816505, -71.33864999754536)"
    702018,WAYFIELD FOODS INC #18,2020 HEADLAND DR,"(33.688123425442235, -84.45441422544515)"
    112402,SHOPRITE #402,6301 OXFORD AVE,"(40.043900550000004, -75.08814042491304)"
   1913733,WAL-MART #3733,1151 STONECREST BLVD,"(35.04634695, -80.99363822643025)"
    742861,ATTICA CORR FACILITY INMATE ACCT,639 EXCHANGE ST.,"(42.849868150000006, -78.27141230141908)"
   1914564,WAL-MART #4564,2908 US HIGHWAY 70 WEST,"(35.67374788881118, -78.49932587115515)"
     26584,STOP & SHOP #2590,460 FRANKLIN AVE,"(40.804197849999994, -75.60642149144263)"
     12360,KEY FOOD #2334 (C),3211 BEACH CHANNEL DR,"(40.6092071, -73.7537822)"
     15046,KEY FOOD #2585 (C),116 MAPLE AVE,"(42.44158795, -76.47623021693832)"
     15343,DAEKIL FARM CORP.,8027 FLATLANDS AVE,"(40.6360637, -73.9127377)"
     17744,LAS DELICIAS BAKERY,304 MORRIS AVE STE 1,"(None, None)"
    860339,SAMOSET FRESH MARKET CORP,3011 15 ST EAST,"(50.562926, -111.8631027)"
    444001,FOOD DEPOT STORE #1,4709 N.N HENRY BLVD,"(33.544175, -84.233781)"
     17538,POLLOS MARIO #2,8302 37TH AVE,"(44.19200417378484, -88.88631418185857)"
    112506,SHOPRITE #506,319 US HIGHWAY 130,"(40.099042, -74.801079)"
     70799,JAHMSKE'S CARIBBEAN RESTAURANT,1291 ALBANY AVE,"(41.7812916, -72.6978499)"
     71768,VICENTES PAWTUCKET INC,480 PAWTUCKET AVE,"(41.861435799999995, -71.3955982)"
    709933,SUPERMERCADO EL REY #2,6300 S BLVD,"(35.149362, -80.876485)"
     90573,VALLI PRODUCE-ROCKFORD,6550 N. ALPINE RD.,"(42.3207827, -89.0273108)"
    172524,PUBLIX #524,3939 VAN DYKE ROAD,"(28.1293439, -82.5039516)"
     21719,WASHINGTON CHERRY,3026 MERMAID AVE,"(40.5751293, -73.9971782)"
     91112,SUPERMERCADO LOS CORRALES,3933 52ND ST,"(42.707527367346934, -86.05522293877551)"
   1721118,PUBLIX #1118,1591 GEORGIA HIGHWAY 20 NE,"(35.064292, -81.664783)"
     70895,FOODLAND INTERNATIONAL,123 CHURCH ST,"(45.8294723, -64.20460677910566)"
    901213,BRAVO SM,5299 NE 2ND AVE,"(25.824589, -80.191748)"
    902037,HAMMOND'S BAKERY,4224 NW 12TH ST 42ND AVE,"(25.8141187, -80.2159731)"
   1303250,CVS  Y MAS #3250,13675 SW 88TH ST,"(25.6859994, -80.41598457235929)"
   1012616,KEY FOOD #2616,1060 WILBRAHAM ROAD,"(42.116368, -72.524443)"
     19324,SHOP FAIR SUPERMARKET,1801 CORNAGA AVE,"(40.6023082, -73.7524202)"
    392813,REST MONDONGO'S,3500 NW 87TH AVE,"(25.806662449999997, -80.33781764863951)"
   1221337,TARGET #1337,1200 S FEDERAL HWY,"(3.1066982, 101.6472162)"
    172774,PUBLIX #774,2633 N DIXIE HWY,"(26.1608959, -80.13245925883422)"
    112512,SHOPRITE #512,1255 W LANDIS AVE,"(39.4851573, -75.0493043)"
    711213,FAMILY SUPERMARKET,540 COKEY RD,"(35.93250838888889, -77.7909593611111)"
    172612,PUBLIX #0612,4850 SUGARLOAF PKWY,"(33.9539153, -84.055163)"
   1911490,WAL-MART # 1490,7219 WALTON ST,"(42.26593375, -88.97331119929657)"
   1721142,PUBLIX #1142,7830 LAND O' LAKES BLVD,"(28.271642200000002, -82.47902040151232)"
   1305136,CVS Y MAS #5136,11398 QUAIL ROOST DRIVE,"(25.5924645, -80.37763954894749)"
   1307133,CVS Y MAS #7133,10700 NW 74TH ST,"(25.8402512, -80.3706803)"
     28356,KEY FOOD #2654 (C),242 LINCOLN BLVD,"(40.562733699999995, -74.51122489966178)"
    702004,WAYFIELD FOODS INC #4,12160 COUNTY LINE ROAD,"(33.4271142, -84.4009153)"
   1721366,PUBLIX #1366,5140 COUNTY LINE ROAD,"(27.9726416, -82.0541541)"
    172698,PUBLIX #698,601 WELDON BLVD,"(28.7376739, -81.3041818)"
     29417,CC'S JAMAICAN RESTAURANT,1482 FLATBUSH AVE,"(40.63460655, -73.94992824791765)"
    860506,"CUBAN MARKET, LLC",6404 RUFE SNOW DR,"(32.86364082352941, -97.23788594117647)"
    373335,MERCADO PUEBLO INC,1250 SE HWY 484,"(None, None)"
   1913205,WAL-MART #3205,1100 THORNTON RD,"(33.77439485, -84.600984929905)"
    444029,FOOD DEPOT STORE #29,792 MORROW RD,"(38.386694595357966, -82.42189823734054)"
     27600,STOP & SHOP #570,653 HILLSIDE AVE,"(40.7415275, -73.6984098)"
    705036,MOM & POP,1680 ROSWEL STREET,"(None, None)"
    333291,KROGER #291,6199 HIGHWAY 92,"(34.0903165, -84.5852735)"
     21356,ST. NICHOLAS BEVERAGE,1296 DEKALB AVE,"(40.697561180327874, -73.92572514754099)"
    710001,LIMING'S GLOBAL MART,3703 HIGH POINT RD STE A,"(None, None)"
    172828,PUBLIX #828,2875 UNIVERSITY PARKWAY,"(27.3908385, -82.511482)"
    903990,LEOGANE MARKET,615 W ATLANTIC AVE,"(39.7709915709789, -75.15002519856388)"
     27496,BJS CLUB #800,869 QUAKER HIGHWAY,"(42.02000785, -71.60448249703026)"
     91106,GLOBAL AFRICAN FOODS INC,7944 UNIVERSITY AVE,"(43.09698881818182, -89.52212145454546)"
    172179,PUBLIX #179,11566 US 1 N,"(26.843791798994975, -80.06121536683418)"
    707317,"CARNICERA 3 HERMANOS IV, LLC",2522 CRIUSE ROAD BUILDIN B,"(None, None)"
     29291,DELICIAS CALENAS BAKERY,2259 31ST STREET,"(41.487459951310015, -90.55601152929529)"
   1720503,PUBLIX #0503,3695 CASCADA RD SW,"(None, None)"
     12165,GOLDEN KRUST BAKERY,92-21 PARSONS BOULEVARD,"(40.7028851, -73.7998447)"
     11708,CHERRY VALLEY MARKET PLACE,9453 CORONA AVE,"(35.18015785906041, -106.5352247852349)"
     15391,HOLLIS FOOD CIRCLE MARKET,19911 HOLLIS AVE,"(40.70610907990685, -73.7582953008258)"
     14320,AMERICAN CASH & CARRY,210 W YORK ST,"(40.10893041302231, -77.03847222168005)"
   1721018,PUBLIX #1018,16130 JOG RD,"(26.4377645, -80.1451029)"
    110800,CACCIATORE BROTHERS,5610 HANLEY RD,"(41.52944035899669, -83.5036070042889)"
    30214B,BOGOPA #23/FOOD DIMENSIONS,1580 GATES AVE,"(33.87841344897959, -118.38562304081633)"
     26564,STOP & SHOP #2587,3106 FARRINGTON ST,"(40.768723, -73.8348092)"
     11960,KEY FOOD #2578 (C),2101 FEDERAL ST,"(39.93774485, -75.17878082514585)"
   1721805,PUBLIX #1805,1880 US HWY 1 S,"(34.34964676275157, -80.4958163985397)"
    295284,LA TAPATIA SUPERMARKET II,3819 WESTGATE AVE STE 8,"(None, None)"
    172600,PUBLIX #600,1001 S FEDERAL HWY,"(3.1066982, 101.6472162)"
   1913461,WAL-MART #3461,2717 GA-54,"(33.272008354520366, -84.71161567015146)"
     27725,GREEN VILLAGE MEAT MARKET,1861 NOSTRAND AVE,"(40.6403557, -73.9481749)"
    428639,STOP & SHOP #639,200 E MAIN ST,"(38.4901996, -89.794775)"
     19328,SKKM ENTERPRISES INC,1056 BEACH 20TH ST,"(40.6038498, -73.7528565)"
    914631,ANGELO CAPUTO'S #631,166 E. LAKE STREET,"(41.9559307, -88.0739624)"
     11185,FOOD FAIR,24111 LINDEN BLVD,"(40.689416122448975, -73.72146291836734)"
     28959,ASSOCIATED #16379 (C),4401 WHITE PLAINS ROAD,"(40.8986736, -73.8543787)"
     71866,TALK OF THE TOWN,320 WILBRAHAM RD,"(53.443592300000006, -2.2606209869972216)"
    172784,PUBLIX #784,3820 MURELL RD,"(33.846762, -84.037766)"
   1915077,WAL-MART #5077 V#251893921,300 WOOTTON ST,"(40.90713529999999, -74.40405840190937)"
   1913252,WAL-MART #3252 V#251893921,605 CONCHESTER HWY,"(39.8521601, -75.44900426459543)"
    428037,STOP & SHOP #37,545 LINCOLN ST,"(45.0708025, -122.8026162)"
     70834,POLLO CIBAO,157 LAWRENCE ST,"(41.7607425, -72.6881932)"
    191459,WAL-MART #459,10300 INDUSTRIAL BLVD NE,"(33.610808000000006, -83.83028963259844)"
    130925,CVS & MAS #925,3395 W. 68TH STREET,"(25.884819550000003, -80.35104455874739)"
    712552,JERK CITY JAMAICAN REST,8007 S US HIGHWAY 1,"(25.6947958040201, -80.30125971859296)"
     71590,NEW YORK SUPERMARKET,184 HENRY JOHSON BLVD,"(None, None)"
   1721388,PUBLIX #1388,741 S ORLANDO AVE,"(28.5916036, -81.3662385)"
    112109,SHOPRITE #109,985 RICHMOND AVE,"(40.6232018, -74.1485547)"
     12183,GOLDEN KRUST,23002 MERRICK BLVD,"(40.3209493, -83.1083553)"
    709807,RESTAURANT DEPOT #807,3562 STATE ROUTE 66,"(32.28527352117777, -87.44979170948407)"
    160508,BUTERA MARKET # 508,20 TYLER CREEK PLAZA,"(42.0591778, -88.3128794955858)"
    861107,JUCI PATTIES HOLLYWOOD,5830 HOLLYWOOD BLVD,"(27.268430723223485, -82.53063694379638)"
     12135,GOLDEN KRUST BAKERY,1364 PENNSYLVANIA AVE,"(40.648243428571426, -73.88205307142857)"
    112514,SHOPRITE #514,1750 N OLDEN AVENUE EXT,"(None, None)"
     90515,SHOP N' SAVE - NAGLE AVE,6312 NAGLE AVENUE,"(34.18524742857143, -118.42350042857143)"
     26161,KEY FOOD #1914 (C),119 EINSTEIN LOOP,"(40.86468885714286, -73.82185875510204)"
     29872,CVS PHARMACY #992 V#B282,403 ATLANTIC AVE,"(36.96512615, -122.00556464407853)"
   1721326,PUBLIX #1326,4651 CORTEZ RD W,"(27.4612018, -82.6070041)"
    901354,LOS BALKANES BAKERY INC,16241 NW 57TH AVE,"(25.9205894, -80.2926179)"
    231606,MEAT HOUSE INC # 2,2225 DR MARTIN LUTHER KING,"(51.9482257, 5.2399384)"
     18540,RIDGEWOOD BEVERAGES,77-06 CYPRESS AVENUE,"(42.5652306, -92.4583816)"
     11680,C-TOWN/THREE GUYS SPMKT,444 20TH AVE,"(44.154719096, -81.012507072)"
     90435,PETE'S-57TH,5724 S. KEDZIE AVENUE,"(41.788768, -87.7037651850568)"
   1721191,PUBLIX #1191,9930 UNIVERSAL BLVD,"(28.4274813, -81.4447541)"
    860903,3.99 RESTAURANT,490 W HILLSBORO BLVD,"(26.3181409, -80.1183331)"
    663330,JORFRA INC,3070 17TH ST,"(40.0313888, -105.27490474999999)"
     90285,JIMENEZ- NORTH,4204 W. NORTH AVENUE,"(41.9101056, -87.7315939)"
    860708,EBEN-EZEN,13760 NW 19TH AVE,"(25.900358750000002, -80.23347664054977)"
    132255,LA FAMA #2,2288 NW 28TH STREET,"(34.63194257445419, -98.4321646253138)"
    701026,GOLDEN KRUST,1267 S. HAIRSTON ROAD,"(33.75652282227571, -84.19731940054939)"
     17170,LA COSTENA MKT.,201 ESSEX ST,"(42.0103133, -71.18297717708333)"
   1301302,CVS #1302,5501 W OAKLAND PARK BOULEVARD,"(26.1656693, -80.2232253)"
     28991,CVS PHARMACY #3096 V#B282,3775 E TREMONT AVE,"(40.82557075, -73.82049750779754)"
     71922,JP TRAADING NEW ENGLAND,161 KUNIHOLM DR,"(42.22969215, -71.4296280337185)"
     13310,ACME #4926,2091 U.S. 130,"(47.0946474, 29.1142444)"
   4104043,JEWEL OSCO # 4043,443 EAST 34TH ST,"(41.8327674, -87.614658)"
     25698,KEY FOOD #2610 (C),50 VAN CORTLANDT AVE W,"(40.8831475, -73.893027)"
    172638,PUBLIX #638,10142 W INDIAN TOWN RD,"(41.707774, -71.070027)"
    392928,AMIGOS ONE STOP GROCERY INC,4350 W WATERS AVE,"(28.02535651020408, -82.51662071428571)"
   1721125,PUBLIX #1125,4413 TOWN CENTER PKWY STE 100,"(38.9660687, -77.3600702)"
     28286,KEY FOOD #2286 (C),6656 GRAND AVE,"(42.38556934722222, -87.96985920833333)"
   1721741,PUBLIX #1741,,"(None, None)"
   1721854,PUBLIX #1854,3636 HARDEN BLVD,"(27.99807955, -81.97194491959894)"
     14025,MAMMAS KITCHEN,136 VREELAND AVE,"(40.869976199999996, -73.98573243609313)"
     30084,VILLA JUANA PRODUCE INC,2481 VALENTINE AVE,"(40.86168, -73.89624589473685)"
   1303765,CVS #3765,19198 S DIXIE HWY,"(25.58974135, -80.35976731339382)"
    969241,BRAVO MEAT SUPERMARKET,9160 NW 122ND ST; #38 - 42,"(42.7826011, -73.6716177)"
     90252,GUANAJUATO - CALIFORNIA,3140 N. CALIFORNIA AVENUE,"(41.9387842, -87.6980674)"
     91011,MACIAS PRODUCE,8933 S COMMERICAL,"(38.5417148, -89.6123037)"
   1913359,WAL-MART #3359,500 N DOBYS BRIDGE ROAD,"(35.005928350000005, -80.93048919761453)"
     90421,OLD WORLD MARKET,5129 N. BROADWAY ROAD,"(42.4474696791747, -90.09250196683612)"
    700107,FOOD BAAZAR #107,2145 FAIRFIELD AVE,"(41.0654399, -85.1450785)"
    703025,EL EXITO TIENDA LATINA,1325 BUFORD HIGHWAY,"(34.17041720408164, -84.12456418367347)"
     23467,LA ABUNDANCA BAKERY,3701 JUNCTION BLVD,"(40.7307497, -73.862774)"
   1911762,WALMART #1762 VEND#251893921,700 LAFAYETTE RD,"(42.8950355, -70.8688829)"
     12170,GOLDEN KRUST,86 E 98TH ST,"(40.6644524, -73.92274405745655)"
     16386,MINI MARKET,3418 BOSTON RD,"(40.8756333, -73.8500475)"
     26028,ASSOCIATED #640,12217 20TH AVE,"(33.55913072075261, -114.65476669262462)"
     90255,GUANAJUATO - ROCKFORD,519 MARCHESANO DRIVE,"(42.2516948, -89.107837)"
   1011838,KEY FOOD #1838,2251 MAIN ST,"(36.43544133427515, -86.7873745681024)"
  145485KF,# 4316 BAY SUPERMARKET,907 NORMANDY DRIVE,"(32.34951062883494, -90.31404302319285)"
    860792,SABBATH ON 7 TRUCKING,2913 NW 7TH ST,"(25.7797391, -80.2424256)"
     18416,SUPER 13,5214 13TH AVE,"(40.6332347, -73.99446221210965)"
    428079,STOP & SHOP #79,949 GRAFTON ST,"(42.2471337, -71.7581145)"
   1721353,PUBLIX # 1353,2261 W NEW HAVEN AVE,"(10.3085224, -61.457176)"
    112339,PRICE RITE #339,870 RIVER ST,"(42.26202285, -71.10767194692602)"
     22336,FRIENDLY DELI GROCERY,784 SARATOGA AVE,"(40.6613555, -73.91575545105141)"
     14079,BLUE CANTINA,174 W 1ST ST,"(43.4570099, -76.5117396)"
   1721783,PUBLIX #1783,5893 SE FEDERAL HWY,"(27.1329437, -80.2037927)"
     26550,C-TOWN,1761 NOSTRAND AVE,"(40.64279275, -73.9484381)"
   1922437,WINN DIXIE #2437,7131 NORTH US HIGHWAY 441,"(30.29100509439868, -82.63059439538567)"
     70730,MI QUISQUEYA SUPERMARKET,933 BROAD ST,"(36.8386968, -76.33361067284925)"
   1913748,WAL-MART #3748,3826 COBB PKWY NW,"(34.0080961, -84.5744717)"
     90133,CHICAGO PRODUCE - GIKAS,3500 W. LAWRENCE AVENUE,"(41.9685782, -87.7163043)"
    172682,PUBLIX #682,4231 NW FEDERAL HWY,"(27.2579435, -80.27773650868575)"
    191594,WAL-MART #594,125 PAVILION PARKWAY,"(33.481269350000005, -84.44340771387417)"
     11143,ASSOCIATED (CEM CORP),256 LIVONIA AVE,"(40.6624487, -73.9081654)"
    710042,SUPERMERCADO TALPA 5 INC,2830 CLUB DR STE 10,"(None, None)"
   1911751,WAL-MART #1751,6600 GLENWOOD AVE.,"(35.86226255, -78.70723617567859)"
    122812,TARGET #812,187 BRANDON TOWN CENTER DR,"(27.936000749999998, -82.32322190781949)"
   1911933,WAL-MART #1933,137 W. NORTH AVENUE,"(39.31052115, -76.6191690599741)"
    172458,PUBLIX #458,4250 ALAFAYA TRL STE 148,"(None, None)"
     28795,CVS PHARMACY #1084 V#B282,114 S LONG BEACH RD,"(40.6491495, -73.63738107407407)"
   1911953,WAL-MART #1953,705 RETAIL WAY.,"(36.08333665, -78.32054115797857)"
     91165,"LOMELI MEATS AND PRODUCE OF SOUTHEASTERN WI,",5525 18TH AVE,"(42.22057344775104, -92.14274683545122)"
     11944,AMERICAS FOOD BASKET #274,10901 37TH AVE,"(44.89720417034068, -91.44868645490982)"
    112292,SHOPRITE #292 (INSERRA),56 W RAMAPO RD,"(41.1433458, -74.1190385)"
    392905,MARKETON INC,2475 E. TROPICANA BLVD,"(27.22798, -80.233759)"
    707040,DIAZ FOOD CORP.,5501 FULTON INDUSTRIAL BOULEVARD,"(33.735477450000005, -84.56797815)"
     25443,IGA SUPERMARKET,654 MONTAUK HWY,"(40.6712294, -73.72058684505747)"
     26362,CORAL BEE TRADING,11447 204TH ST,"(25.57700537429793, -80.37859642350539)"
   1912817,WAL-MART #2817,17625 TOREENCE AVE,"(None, None)"
     14438,FOODSAVER/TERMINAL WHOLESALE,402 E 83RD ST,"(40.7745683, -73.95046837591198)"
    911478,SARAGE INTERNATIONAL - NORTH,8448 CENTER RUN RD,"(None, None)"
  16061239,ASCEND GROCERY #61239,10751 US HWY 441 SE,"(27.1252941, -80.680704)"
    903058,HOUSE OF MEAT #1,2401 AVENUE E/BLUE HERON BLVD.,"(None, None)"
    191878,WAL-MART #878,1500 MARKET PLACE BLVD,"(34.1838025, -84.12911634254235)"
     14501,TOP TOMATO/A&S BROADWAY PRODUC,420 S BROADWAY,"(33.118873, -117.0791)"
  282356KF,# 4324 - WESTERN BEEF #123,4624 HYPOLUXO RD,"(26.572109924242426, -80.11551463636363)"
    605022,SUPERIOR FARMERS MARKET INC,607 S STATE RD 7,"(26.026503, -80.2081275)"
    707239,SUPERMERCADO EL TAPATIO,1455 PLEASANT HILL ROAD,"(33.9405806, -84.1241273)"
    956500,FRESH CHOICE MARKET,201 S CHARLESTON AVE,"(39.864478, -75.019941)"
     70967,MINORE'S MEATS,320 WHALLEY AVE,"(41.3168876, -72.9436163)"
     70796,TWO BROTHERS MEAT MARKET,415 HARTFORD AVE,"(42.12797855, -71.4513736)"
     12103,GOLDEN KRUST BAKERY,2718 WHITE PLAINS RD,"(40.8660282, -73.8671343)"
     90111,CERMAK-KEDZIE,4234 N. KEDZIE AVENUE,"(41.9584777, -87.70850854053649)"
   1911413,WAL-MART #1413,1205 S II ROUTE 31,"(None, None)"
     30114,FINE FARE SUPERMARKET (I) -IV,3550 WHITE PLAINS RD FRNT B,"(None, None)"
     12518,MET FOOD,9406 63RD DR,"(33.57193136734694, -112.19555975510204)"
     14315,SUPER VALUE  FOOD CHOICE,1325 SPRINGFIELD AVE,"(33.99551781760561, -85.95739695913916)"
    709978,CARNICERIA LA MEXICANA INC,6200 MABLETON PKWY,"(33.7799067, -84.5348226)"
     91071,EL PAISANO WAREHOUSE LLC,6450 GATEWAY DR,"(39.8294265, -86.27442096835638)"
   1911670,WAL-MART #1670 V#251893921,1135 BERKSHIRE BLVD,"(40.34253975, -75.97847545321937)"
     91263,SABE A ZULIA LLC,5306 W. FULLERTON AVE,"(41.9242772, -87.7590065575161)"
    172785,PUBLIX #785,4141 N FEDERAL HWY,"(26.3869099, -80.0781025250853)"
    854141,EL VECINO MEAT MARKET INC,8230 W WATERS AVE,"(28.025845996284293, -82.57235263008076)"
    711029,LA INTERNACIAL TIENDA,3585 PEACHTREE INDUSTRIAL BLVD.,"(34.00046643624546, -84.16856608606881)"
     28759,CVS PHARMACY #955 V#B282,430 WESTFIELD AVE,"(41.202789, -73.212418)"
    172738,PUBLIX #738,4100 N WICKHAM RD,"(28.1762689, -80.6735491)"
    861085,EL EDEN 3B,5616 N ARMENIA AVE,"(27.9984956122449, -82.48447214285714)"
    902513,FINGER LICKIN PATTIES,1458 S HAITUS RD,"(None, None)"
     30010,LA PLACITA SUPERMARKET,152 48TH ST,"(30.53121779591837, -98.32752730612245)"
    706001,DONATIONS,5405 BUFORD HIGHWAY,"(33.89944977360314, -84.27818849563866)"
    638247,FOWLER MEAT AND FISH PRODUCE,2628 FOWLER ST,"(34.21587288888889, -84.50620880444444)"
   1913597,WAL-MART # 3597,2101 GATEWAY CENTER DR,"(42.2384038, -88.8166795)"
   1922529,WINN DIXIE #2529,6425 COUNTY LINE ROAD,"(28.169089, -82.356631)"
    428018,STOP & SHOP #18,545 FREEPORT ST,"(42.2927762, -71.0487868)"
   1911661,WAL-MART #1661,4001 WEST VERNON AVE.,"(40.5048738, -88.9850446)"
   1912941,WAL-MART #2941,5200 WINDWARD PKWY,"(34.0938596, -84.27441611673714)"
     12638,PIONEER SUPERMARKET,381 MOTHER GASTON BLVD,"(40.66951560526316, -73.90670181578948)"
    112262,SHOPRITE #262,2401D US HIGHWAY 22 WEST,"(39.2938022, -84.2948296)"
     11194,SHOP FAIR,306 E 170TH ST,"(40.8370885, -73.91032580782209)"
     12453,KEY FOOD #2458 (C),2080 WHITE PLAINS RD,"(40.8528983, -73.8675608)"
     12357,KEY FOOD #2577 (C),260 ROSEVILLE AVE,"(40.759702649999994, -74.18964473555724)"
     11726,KEY FOOD #2666 (C),100 E COMMERCE ST,"(31.7291743, -98.9795706)"
     90155,COOK BROTHERS WHOLESALE DIST.,1740 N. KOSTNER AVENUE,"(41.9125208, -87.7379031)"
   1911281,WAL-MART #1281,2151 E MAIN ST,"(34.9728734, -81.87753244390578)"
