customer,name,address,geometry
    709983,SUPER GLOBAL MARK,7323 EAST INDEPENDENT BLUD,"(None, None)"
   1916039,WAL-MART DC 6039,1659 POTTERTOWN ROAD,"(36.202368663994775, -83.02242389091178)"
  823102KF,# 4308 SABOR TROPICAL SUPERMARKET,8700 SW 137TH CT,"(25.6863043, -80.4172748)"
     28130,DEL PATIO DISTRIBUTORS,950 RIDGE RD,"(43.2111954, -77.46190801764823)"
    424985,SOCALO DISCOUNT FOOD,308 US HIGHWAY 17 92 N,"(34.3968572, -77.673929)"
   1721570,PUBLIX #1570,1657 N HIATUS RD,"(26.0215, -80.2983)"
     12737,WESTERN BEEF #61,605 WOODFIELD RD,"(40.6885806, -73.6510516)"
    192370,WINN DIXIE #370,8710 SUNSET DR,"(37.33860457208691, -120.64533200527204)"
   1012486,KEY FOOD #2486,1250 PARK ST,"(41.7591223, -72.699534)"
    172031,PUBLIX #31,9755 NW 41ST ST,"(25.8127513, -80.3553692)"
     26108,AMERICAS FOOD BASKET #472,8936 SUTPHIN BLVD,"(40.6990815, -73.8069837)"
    709874,JETRO CASH & CARRY #874,1760 NEW DURHAM RD,"(40.546202777678424, -74.42494030435795)"
  474036KF,# 4312 SABOR TROPICAL SUPERMARKET # 6,1410 N KROME AVENUE,"(25.9508276, -80.4313922)"
   1911940,WALMART #1940 VEND#251893921,279 TROY RD,"(42.6415836, -73.70178704426634)"
    709804,JETRO CASH & CARRY #804,2950 ROBERTS AVE,"(40.8451606, -73.83165003020436)"
   1721079,PUBLIX #1079,4567 WESTON RD,"(26.0650572, -80.3647016)"
    860773,7 FOOD MART & TORTILLERIA,60 EVERGLADES BLVD N,"(26.2316895, -81.5446017)"
   1915398,WAL-MART #5398,3902 W RIVERSIDE BLVD,"(42.3127935, -89.11384510001548)"
   1916024,WAL-MART DC 6024,3920 SOUTHWEST BLVD,"(36.10680493877551, -96.01775097959184)"
   1721502,PUBLIX #1502,2625 SIMPSON ROAD,"(28.32027205, -81.33699258581764)"
   1912331,WALMART #2331 VEND#251893921,155 WATERFORD PARKWAY NORTH,"(41.3706394, -72.1558213)"
   1915320,WAL-MART 5320,121 W ELMSLEY ST,"(53.8969556, -1.951072)"
     11352,ASSOCIATED #16255 (C),2720 CHURCH AVE,"(40.65026955, -73.95169248050667)"
   1721423,PUBLIX #1423,13401 S.DIXIE HIGHWAY,"(25.646166, -80.33122175433995)"
    191937,WAL-MART #937,2795 CHASTAIN MEADOWS PKWY NW,"(34.019873849999996, -84.55414327269935)"
   1912336,WALMART #2336 VEND#251893921,300 COLONY PLACE RD,"(46.9425724, -67.9180705678788)"
   1912843,WAL-MART # 2843,17961 S US HIGHWAY 441,"(29.941280011441926, -82.60729390701056)"
    709424,REST DEPOT #424,1060 E BUTLER ROAD,"(34.8096329, -82.2788550552284)"
    407389,FRUTERIA LA HACIENDA # 2,1700 E HALLENDALE BEACH BLVD,"(None, None)"
     28580,COMPARE & SAVE,3528 I STREET,"(40.002751, -75.11125960867687)"
   1721389,PUBLIX #1389,11750 SW 104TH ST,"(25.6704834, -80.3855344)"
    720259,WOW SUPERMARKET - GASTONIA,2557 W FRANKILN BLVD,"(None, None)"
    321520,BRAVO SM,4108 W VINE ST,"(14.4121039, 121.0104206)"
     30144,FOODTOWN (I),31 E PROSPECT AVE,"(40.9129849, -73.8358771)"
    710099,CITY FARMERS MARKET 2,3317 BUFORD HWY NE,"(34.0855344, -84.0280579)"
  812004KF,# 4314 KEYFOOD,2004 14TH ST,"(15.0752956, 120.6477558)"
     26098,AMERICAS FOOD BASKET #201,17535 HILLSIDE AVE,"(41.57027569977447, -87.6716404384442)"
     11446,KEY FOOD #1418 (C),1232 NOSTRAND AVE,"(40.6569059, -73.95053552784697)"
   1914667,WAL-MART #4667,1815 NORTH HIGHLAND AVE,"(27.987382542589582, -82.77530609779191)"
   1721469,PUBLIX #1469,1170 WESTON RD,"(26.1044852, -80.363228)"
   1913415,WAL-MART #3415,41232 US HIGHWAY 19 NORTH,"(27.9819404, -82.7298066)"
    133031,NAVARRO/CVS #31(10721),9686 SW 24TH ST,"(25.7460714, -80.3511327)"
    707001,SUPER H MART RIVERDALE,6335 HWY 85,"(38.741544588925976, -104.73511696140086)"
    709025,RESTAURANT DEPOT #25,3405 ANNAPOLIS RD,"(39.2472559, -76.63932065820754)"
   1305207,NAVARRO/CVS Y MAS #5207,2725 N MACDILL AVE,"(27.997995, -82.492665)"
   1922348,WINN DIXIE #2348,281 PORT ST LUCIE BLVD,"(27.27558445, -80.35517890335308)"
    709984,COMPARE FOODS FREEDOM,2701 - A FREEDOM DR,"(35.1545644, -101.816246)"
     70047,CANDELARIO SUPPLIES LLC,120 MANTON AVE,"(41.818570876513014, -71.44529532851982)"
   1721114,PUBLIX #1114,11550 W SAMPLE RD,"(39.2658732, -86.5234627)"
     30315,ECUALATIN FOOD IMPORT,7 GARFIELD ST,"(42.430818099999996, -71.44785017691741)"
   1912806,WAL-MART #2806,4000 HWY #9,"(35.0524969, -81.98577472970277)"
    681948,PRICE CHOICE #2,18351 NW 27 AVE,"(30.489796, -83.635628)"
   1913013,WAL-MART #3013,7500 66TH ST,"(40.90473746308725, -96.01636177852349)"
    860475,NANDO'S WHOLESALE,4340 W 104TH STREET,"(43.363868928090824, -85.90921955668567)"
     15309,MASTER FOOD,3008 CHURCH AVE,"(27.362536, -82.53525927272727)"
   1912640,WALMART #2640,450 HIGHLAND AVE,"(40.9033027, -73.8159572)"
    935192,UNIDOS SM,2433 PLEASANT HILL RD,"(32.63864275140351, -89.5862638388639)"
    770510,ALL FRESH PRODUCTS DISTRIBUTORS LLC PC TRADING INTERNATIONAL,16800 NW 47TH AVE,"(25.92605615, -80.2775247)"
     92090,FRESCA MANAGEMENT GROUP,933 E. IRVING PARK ROAD,"(42.00922161794876, -88.16116288183788)"
    192639,WINN DIXIE #639,8438 N ARMENIA AVE,"(28.0263943, -82.4857178)"
   1911209,WAL-MART #1209,306 N GENERALS BLVD,"(35.483306999999996, -81.24092655676446)"
    681881,D & L SUPERMARKET,823 ORANGE AVE,"(34.414025, -119.70667)"
    861056,XU FAN PAN,5680 NW 163RD ST,"(25.9207523, -80.2918632)"
    172707,PUBLIX #707,1910 N JOHN YOUNG PKWY,"(28.3468339, -81.4197615)"
 1818082KF,# 4302 KEY FOOD,8890 NW 7TH AVE,"(25.856095921322762, -80.209569752508)"
    172421,PUBLIX #421,9846 GLADES RD,"(26.3648858, -80.2009803)"
     27348,EXTRA SUPERMARKET,838 E GRAND ST,"(40.66408902040816, -74.20100463265305)"
  330007KF,FANCY FRUIT & PRODUCE #4352,7192 WEST COLONIAL DRIVE,"(28.55183775626471, -81.47912177181863)"
   1721494,PUBLIX #1494,1500 SW 57TH AVENUE,"(25.7567487, -80.28816615842226)"
    899999,BRAVO #45010,999 NORTH SEMORAN BLVD,"(28.4599034, -81.3102946)"
    910170,EXAGRIMP CORPORATION,6187 NW 167ST #114,"(None, None)"
    172054,PUBLIX #54,311 SW 7TH ST,"(34.54867379591837, -102.32094614285714)"
     91436,LIPARI FOODS,26661 BUNERT RD,"(42.49079195, -82.98023500152854)"
   1911552,WAL-MART # 1552,323 S ARLING ST,"(46.839787, 14.791012)"
     70078,C TOWN SUPERMARKET,360 BOSTON AVE,"(40.094779243243245, -74.04021328378379)"
   1913402,WAL-MART #3402,1400  HUDSON BRIDGE RD,"(33.50750695, -84.23564044721402)"
     70010,AMERICA'S FOOD BASKET #230,863 BROAD ST,"(31.557455, -90.11384941649509)"
   1912391,WAL-MART #2391,8745 LITTLE ROAD,"(28.283644687334487, -82.67582306727476)"
   1912365,WAL-MART #2365 V#251893921,3271 ROUTE 940,"(50.6916516, 1.6211761)"
    192210,WINN DIXIE #210,3116 W COMMERCIAL BLVD,"(26.184462, -80.1887063)"
   1916018,WAL-MART DC 6018,2103 SOUTH MAIN,"(32.54253206122449, -93.053187)"
     11428,KEY FOOD #0778 (C),22501 MERRICK BLVD,"(40.3209493, -83.1083553)"
    659544,ANJOS IMPORTS,12108 PARK ST,"(39.11971429072423, -94.43011297126023)"
    172261,PUBLIX #261,8250 MILLS DR,"(25.6910223, -80.3877205)"
    172528,PUBLIX #528,18341 PINES BLVD,"(26.0093164, -80.3915118)"
    632248,UNICENA LLC,2200 NW 32ND ST STE 1500,"(None, None)"
     26027,KEY FOOD #1752 (C),386 FULTON AVE,"(40.70910805, -73.61994585684135)"
   1914558,WAL-MART #4558,4200 SALEM RD,"(33.577117, -83.959197)"
     20180,EVERGREEN KOSHER SPMKT,59 ROUTE 59,"(41.0939623, -73.9344202)"
    711440,COMPARE FOODS,840 CONCORD PKWY N,"(35.421784, -80.615616)"
    172654,PUBLIX #654,12195 S ORANGE BLOSSOM TRAIL,"(28.3886626, -81.4023427)"
    192250,WINN DIXIE #250,17101 MIRAMAR PKWY,"(25.9808318, -80.37471060010776)"
     90124,CERMAK PRODUCE - MILWAUKEE,1541 MILLER PARKWAY,"(42.30891744207805, -88.29597348636733)"
     71672,INTERNATIONAL FARMERS MARKET,2298 MAIN ST,"(42.9737133, -75.248149)"
    956365,BRAVO SM - CASSELBERRY,398 STATE ROAD 436,"(28.6241482, -81.3151513)"
     20185,TOMCHA SHABBOS OF ROCKLAND CO.,335 SPOOK ROCK RD,"(41.1137813, -74.1032387)"
     91013,"LA HISPAMEX FOOD PRODUCTS, INC",6955 S HARLEM AVE,"(41.769315464151155, -87.80446780886803)"
     17729,"BENZ'S FOOD PRODUCTS, INC.",688 CENTRAL AVE,"(42.6750012, -73.78466950376142)"
     11709,C-TOWN /AMITYVILLE FOOD CORP,721 BROADWAY,"(40.7294608, -73.9935691)"
    685373,JAMICAH INTERNATIONAL ENTERPRISE INC,1402 NORMAN STREET NE,"(28.001307281657887, -80.629132980445)"
     15893,ATLANTIC BEVERAGES CORP.,2845 ATLANTIC AVE,"(40.6771074, -73.88931976059533)"
     30118,ASSOCIATED #16334 (C),3035 WHITE PLAINS RD,"(40.870049632653064, -73.86731767346939)"
    265500,FGD DISTRIBUTOR LLC,28010 YELLOW CORNERSTONE DR,"(29.71540395427014, -95.82897313279848)"
     25927,AMERICAS FOOD BASKET #273,9617 NORTHERN BLVD,"(41.4674041, -75.6698896)"
   1915442,WAL-MART #5442,1050 N ROHLWING RD,"(41.94984305, -88.03391476434736)"
   1222188,TARGET #2188,3401 NORTH MIAMI AVE,"(25.8100708, -80.1949206)"
     30196,KEY FOOD #1400 (C),786 FLATBUSH AVE,"(40.6536069, -73.95985706427983)"
    710049,CENTRAL FOODS DISTRIBUTION,900 MORRISVILLE PKWY,"(35.810302, -78.816564)"
   1913114,WALMART #3114 VEND#251893921,770 BROADWAY,"(40.7308849, -73.9916384)"
     15503,75 MAIN STREET PRODUCE,75 MAIN ST,"(55.936722950000004, -4.316646524091038)"
   1911244,WAL-MART #1244,3027 WADE HAMPTON BLVD,"(34.9085412, -82.33251480467729)"
   1911938,WAL-MART #1938,7050 S CICERO AVE,"(41.76544345, -87.74550736548343)"
    907988,BRAVO SUPERMARKET,524 DR MARTIN LUTHER KING JR BLVD E,"(40.8057883, -73.940761)"
   1721813,PUBLIX #1813,101499 OVERSEAS HWY,"(25.1125929, -80.4211044)"
    711087,CITY FARMERS MARKET #5,1167 POWER SPRING ST,"(37.035544, -95.612249)"
   1913612,WAL-MART #3612,530 S GRANHAM HOPEDALE RD,"(None, None)"
    709421,REST DEPOT #421,1803 ROSWELL RD,"(33.9597195, -84.5001084)"
    711445,WILSON FOODS,825 MURFREESBORO PIKE,"(36.133538, -86.72373653703704)"
   1912830,WAL-MART #2830 V#251893921,1570 CHESTER PIKE,"(39.86369295, -75.34067811907626)"
   1914472,WAL-MART #4472,8424 MALL PARKWAY,"(33.69466935, -84.08482399893819)"
     71621,SEABRA SUPERMARKET,440 STAFFORD RD,"(41.6825044, -71.1551246292171)"
     13020,FOODTOWN #603 PSK (C),1958 RALPH AVE,"(40.6297247, -73.9187111)"
    407378,FRUTERIA LA HACIENDA INC,17052 W DIXIE HWY,"(25.9331325, -80.1532325)"
    26082B,AMERICAS FOOD BASKET #890,741 UTICA AVE,"(40.6548333, -73.93035161609185)"
     90164,DEARBORN WHOLESALE,4525 W. MADISON,"(35.7980104, -79.0914454)"
    172619,PUBLIX #619,15801 SHERIDAN ST,"(26.0311722, -80.3578985)"
   1721454,PUBLIX #1454,1700 SHERIDAN ST,"(26.0323761, -80.1403123)"
   1222840,TARGET #2840 V#1033652,500 W SUNRISE HIGHWAY,"(40.66457065, -73.72061618404067)"
     14318,5 LEE BROTHERS CORP.,1930 W. MAIN STREET,"(42.29502585, -85.61331295)"
   1721662,PUBLIX #1662,950 NE 50TH ST,"(35.522181442576375, -97.49495144458979)"
     30217,FRUITS & VEGETABLES,11719 LIBERTY AVE,"(40.878074, -73.047685)"
    914931,ANGELO CAPUTO'S #931,2400 N. HARLEM AVENUE,"(41.924685350000004, -87.80689535512708)"
  162461KF,4304 - NATIONAL SM #5,19565 NW 57TH AVE,"(25.95201268864188, -80.29442023857887)"
   1911084,WAL-MART #1084,3838 S SEMORAN BLVD,"(28.4787955, -81.3102086)"
   1721408,PUBLIX #1408,2338 E IRLO BRONSON MEMORIAL HWY,"(28.2459645, -81.2499885)"
    742020,FOOD BAZAAR INTERNATIONAL,202 W HILLSBORO BLVD,"(26.3181589, -80.1048299)"
     70717,BROTHERS SUPERMARKET,776 DUDLEY ST,"(44.41623373232834, -103.50376057753499)"
    172500,PUBLIX #500,3316 N ROOSEVELT BLVD,"(24.5694359, -81.763884)"
   1721122,PUBLIX #1122,409 S CHICKSAW TRAIL,"(33.764654, -86.030044)"
    112164,SHOPRITE #164,AVIATION PLAZA RT 1,"(34.4695605, -93.0877024)"
     14158,UTICA FINES MEAT INC.,845 UTICA AVE,"(40.6525139, -73.93010539698355)"
   1911873,WALMART #1873 VEND#251893921,1776 PLAINFIELD PIKE,"(41.788193750000005, -71.49832599959878)"
     70021,SANDWICH SERVICES INC,2 ROCKWOOD ST,"(43.145603, -77.5519697)"
   1911957,WAL-MART #1957,11225 TAMIAMI TRAIL N,"(26.274249, -81.80330761203999)"
     31174,C-TOWN SUPERMARKET,146 E 98TH ST,"(40.78674905, -73.94950008134208)"
   1915366,WAL-MART #5366,3550 S BABCOCK STREET,"(28.055296849999998, -80.62324079089876)"
     31179,FOOD BAZAAR #25,417 JUNIUS ST,"(40.6651071, -73.9015099)"
   1914434,WAL-MART #4434,7855 SW HWY 200,"(41.7340616, -87.7232076)"
     26551,CITY SUPERMARKET,289 BERGEN BLVD,"(40.8186471, -74.0015809)"
  874769KF,#4288 FOOD UNIVERSE,2435 US HIGHWAY 98 N,"(28.1903111, -81.9995377)"
    172242,PUBLIX #242,8245 NW 88TH AVE,"(26.2272393, -80.2710401)"
     70641,COMPARE FOODS,153 HAWTHORNE ST,"(45.6272608, -62.0044974)"
   1911591,WAL-MART #1591 V#251893921,6535 GRAYSON RD,"(40.261651, -76.772903)"
  861039KF,#4357 KEY FOOD,911 SOUTH VOLUSIA AVE,"(29.212201330772423, -81.45542283476375)"
  657110KF,# 4313 SABOR TROPICAL SUPERMARKET # 7,969 NORMANDY DRIVE,"(25.8560573, -80.12950542914939)"
  742525KF,# 4204 PRICE CHOICE #5,1851 NE 2ND AVE,"(25.7943614, -80.19018722451415)"
     15384,ROSEDALE GREEN FARM,14359 243RD ST STE 2,"(None, None)"
   1721430,PUBLIX #1430,13900 NARCOOSSEE RD,"(28.3645999, -81.246635)"
    192195,WINN DIXIE #195,113806 BEACH BLVD,"(None, None)"
    860582,FORTUNA SWEETS & CAKES,11500 S ORANGE BLOSSOM TRL,"(28.399512994432836, -81.40439793368103)"
    133020,NAVARRO/CVS #20 (10713),11402 NW 41ST ST; #127,"(25.8143167, -80.19816946603983)"
    720057,SHALOM GA DISTRIBUIDORA INC,4260 CREEK PARK DR STE E,"(None, None)"
     14452,K & G MARKET,9420 CHURCH AVE,"(40.6549719, -73.9163253)"
     70059,MAYIAS WHOLESALE,576 HAVERHILL ST,"(42.7048456, -70.9255033248387)"
    333001,ECOM KR0GER,7925 AMERICAN WAY,"(28.639668, -81.8208437)"
     71674,CARIBBEAN IMPORT PRODUCTS,3155 MAIN ST,"(42.217014649999996, -72.34357823516834)"
    860752,BRAVO SM,8585 SW HIGHWAY 200,"(41.7340616, -87.7232076)"
     13011,KEY FOOD #2450 (C),8210 BAXTER AVE,"(-34.6941067, 138.6554551)"
    191787,WAL-MART #787,7050 HIGHWAY 85,"(38.731104451379245, -104.72581120827034)"
     30121,FINE FARE #4110 -IV,2556 BOSTON RD,"(41.308887, -72.72729)"
   1721194,PUBLIX #1194,3040 DYER BLVD,"(28.3391697, -81.4324558)"
    711392,SUPERMERCADOS TALPA 10,7050 JIMMY CARTER BLVD,"(33.9478019, -84.24097815880191)"
    172567,PUBLIX #567,2517 S FEDERAL HWY,"(3.1066982, 101.6472162)"
     15529,GOLDEN FARM MARKET,470 MARKET ST,"(30.3314545, -89.25201884093404)"
     91164,"FARM HOUSE FOOD DISTRI, INC",9000 WOODLAND AVE,"(41.488165, -81.623643)"
     29681,AMERICAS FOOD BASKET #265,1380 ROCKAWAY PKWY,"(40.6459696, -73.90352348579546)"
    444038,FOOD DEPOT STORE #38,200 BANKS STATION RD,"(53.6778763, -2.9237128)"
    172235,PUBLIX #235,4401 13TH ST,"(28.2510259, -81.3167941)"
     11370,C-TOWN,445 S FRANKLIN ST,"(40.6920015, -73.62246258403023)"
    915581,IMPORT MEX,1240 W 13TH ST,"(35.676601359258804, -81.23389893136398)"
    861017,BRAVO SUPERMARKET,13659 SW 26TH ST,"(25.7451686, -80.4155645)"
     11170,KEY FOOD #1998 (C),3942 WHITE PLAINS RD,"(40.886811, -73.860805)"
     71760,AMERICA'S FOOD BASKET #255,21 TORREY STREET,"(44.62777060749802, -88.75926761515908)"
     14512,SEA TOWN FISH & FARMERS MARKET,39-24 104TH ST,"(40.7500745, -73.8619628)"
  13311509,NAVARRO/CVS #11509,2120 SW 32 AVE,"(25.733636, -80.2457637)"
     12350,BRAVO (IND),13416 LIBERTY AVE,"(41.44165012244898, -81.78359904081633)"
    172454,PUBLIX #454,18955 BISCAYNE BLVD,"(25.950988830426276, -80.14657900294733)"
    376871,MEGA SM,4407 N NEBRASKA AVE,"(27.985308775510205, -82.45105412244898)"
     91111,MONTERREY MARKET PLAZA,3920 S 27 TH ST,"(None, None)"
    861115,GALAFRESH FARMS #4370,23072 SANDALFOOT PLAZA DR,"(26.3332115, -80.2003751)"
     70435,C TOWN MERIDEN,160 COLONY ST,"(42.9246253, -78.6891172)"
     27664,SHOP FAIR SUPERMARKET,1329 BEACH CHANNEL DR,"(40.6092071, -73.7537822)"
    860386,PAPA MEAT,2601 FOWLER ST UNIT A,"(None, None)"
    191640,WAL-MART #640,1451 WOODRUFF RD,"(34.82402655, -82.28638404586583)"
     31252,FOOD BAZZAR,454 WYCKOFF AVENUE,"(40.6981058, -73.9094487)"
     13019,FOODTOWN #602 PSK (C),1420 FULTON ST,"(40.68002, -73.944554)"
     11365,ASSOCIATED #16256 (C),4121 CHURCH AVE,"(40.6514944, -73.9383242)"
   1721452,PUBLIX #1452,133 NORTH COBGRESS AV,"(None, None)"
   1911172,WAL-MART #1172,13490 BEACH BLVD,"(30.2847567, -81.4626708)"
     26847,RIVERA PRODUCE CORPORATION,217 MILLER STREET,"(43.035351500000004, -78.87515450000001)"
     27695,MEGA PRODUCTS,399 MULBERRY STR,"(None, None)"
    914550,ANGELO CAPUTO'S #550,520 E. NORTH AVENUE,"(39.311665149999996, -76.60880919183626)"
     30100,KEY FOOD #1329 (C),4171 WHITE PLAINS RD,"(40.8930211, -73.8578117)"
     26538,STOP & SHOP #2589,9210 ATLANTIC AVE,"(38.7088646, -76.53029067628452)"
    133028,NAVARRO/CVS #28 (10718),6410 NW 186TH ST,"(25.9410855, -80.3057049)"
   1913538,WAL-MART #3538,8500 N WICKHAM RD,"(28.2331757, -80.72428940972998)"
     26073,MEAT BAR INC,15307 ROCKAWAY BLVD,"(40.6648447, -73.7781266)"
    860411,TOTAL FOOD LOGISTICS,11742 METRO PKWY,"(26.573734757575757, -81.85320785858586)"
   1721737,PUBLIX #1737,1537 NW ST LUCIE WEST BLVD,"(27.318215799999997, -80.38846036668934)"
     28735,KEY FOOD #2480 (C),2149 RALPH AVE,"(37.923484847235, -121.24890301086705)"
     14171,SUPER XTRA SUP CORP,1007 MEMORIAL DR,"(56.77989667942635, -111.42843194130872)"
   1913188,WAL-MART #3188,5935 MEMORIAL DRIVE,"(33.799259, -84.195045)"
     29378,A & M DIST,8452 DANA CT,"(-26.6828762, 152.9581968746599)"
     14400,LITTLE APPLE MARKET,630 N 7TH ST,"(40.611160850000005, -75.47631116814719)"
    709819,RESTAURANT DEPOT #819,1281 RT 300,"(45.28953018731454, -75.27649130969719)"
   1721338,PUBLIX #1338,10250 CURRY FORD SQUARE,"(None, None)"
     31131,BROTHER'S PRODUCTS & FISH,1154 E GUN HILL RD,"(40.8728407, -73.85330312679218)"
    130976,CVS Y MAS #976,1177 SW 8TH STREET,"(25.7660871, -80.2142776)"
    711358,SUPERMERCADO TALPA 12,1575 LAWRENCEVILLE HWY SUITE Q,"(None, None)"
     70318,PARADISE SUPERMARKET,1480 ALBANY AVE,"(41.7840469, -72.70124659796835)"
     72101,DAILY STOP SUPERMARKET,85 WHIPPLE ST,"(44.1071755, -70.2151532)"
    133011,NAVARRO/CVS #11 (10706),14665 SW 104TH ST,"(35.36288571428572, -97.80506753061225)"
   1915390,WAL-MART #5390,210 COBB PKWY S,"(33.94586545, -84.52143778852773)"
     26585,STOP & SHOP #2595,1351 FOREST AVE,"(41.6042805, -93.63643909964563)"
    913612,EL BODEGON GROCERY #2,6128 S CONGRESS AVE,"(30.20015488888889, -97.77627144444445)"
  161700KF,# 4306 - NATIONAL #2,5400 PALM AVE,"(25.8718031, -80.2840121)"
   1721107,PUBLIX #1107,11950 W FOREST HILLS BLVD,"(35.981864, -78.916436)"
     90165,DEARBORN WHOLESALE - 79TH ST,1849 W. 79TH STREET,"(39.89736150234419, -86.1921718641745)"
   1912504,WAL-MART #2504 V#251893921,604 FRANK STOTTILE BLVD,"(None, None)"
     30069,LA ANTILLANA SUPER FOOD,2285 GRAND CONCOURSE,"(40.85724271428572, -73.90040257142857)"
     30214,BOGOPA #23/FOOD DIMENSIONS,1580 GATES AVE,"(33.87841344897959, -118.38562304081633)"
    709147,RESTAURANT DEPOT #147,12665 PULASKI ROAD,"(30.46513108278657, -81.61789681001385)"
    902201,FOOD & PAPER SUPPLY CO.,4360 W 128TH PL,"(41.65723566527334, -87.73480205524136)"
     91148,COYOACAN PRODUCE,4419 S. Halsted,"(41.81449499315387, -87.64557386583822)"
   1721181,PUBLIX #1181,VILLAGE SHOPS AT BELLALAGO,"(None, None)"
     11683,AMERICAS FOOD BASKET #236,14232 FOCH BLVD,"(40.6824975, -75.1494363)"
    972036,UNIMAX B.V. VAL ISLAND INC,5429 NW 72 ND AVE,"(47.7164732, -53.9685693)"
     90214,FIESTA MARKET-STREAMWOOD,939 E. IRVING PARK ROAD,"(42.00919776497883, -88.1610098252808)"
     25830,CHERRY VALLEY,529 S BROADWAY,"(40.914739499999996, -73.89722565)"
     29831,MAKONDO RESTAURANT,50 BEECH ST,"(42.0759039, -72.05150497300762)"
     30023,KEY FOOD #2582 (C),200 BROADWAY,"(42.36588805, -71.09297159367111)"
    133010,NAVARRO/CVS #10 (10705),15000 SW 72ND ST,"(25.698966, -80.4367187)"
   1721851,PUBLIX #1851,1180 ROYAL PALM BEACH BLVD,"(26.7077538, -80.2270218)"
    709813,SUPER GLOBAL MART LLC,4927 WEST MARKET STREET,"(36.0667864, -79.8752064)"
     30133,FINE FARE,4725 WHITE PLAINS RD,"(40.9040015, -73.8501406)"
     15475,SWEET & SPICY FOODS,2617 WINDSOR AVE,"(39.312336349999995, -76.66074144136203)"
     28926,WESTERN BEEF #65,3629 WHITE PLAINS RD,"(40.88006868421053, -73.86487264912282)"
    112487,SHOPRITE #487,314 NEW JERSEY 15,"(48.7365578, 9.0797955)"
     12641,PIONEER SUPKT-FRUIT VEGS & MEAT,256 SAINT ANNS AVE,"(43.82725, -89.647309)"
     29972,TOUCH OF KINDNESS OF LA,,"(None, None)"
   1912265,WAL-MART #2265,3950 GRANDVIEW DR,"(34.7119933, -82.2518815)"
    711107,AMERICAS FOOD BASKET,1135 HERRINTON RD STE 105,"(None, None)"
    709094,RESTAURANT DEPOT #94,21 US HIGHWAY 46,"(40.8916573, -74.1020202)"
   1012518,KEY FOOD #2518,60 E MAIN ST,"(42.9980397, -74.67355)"
    133865,ISLAND STYLE BAKERY INC,2100 45TH ST; #B10,"(-26.0299112, 28.2255218)"
     12635,PIONEER SUPERMARKET,191 PARKSIDE AVE # 199,"(42.218014, -71.013619)"
     28736,D & N BEVERAGE,644 ROUTE 109,"(48.421588951940116, -78.12721580298957)"
    133030,NAVARRO/CVS #30 (10720),13796 SW 152 STREET,"(37.424094, -98.254189)"
   1912633,WAL-MART #2633 V#251893921,1303 CENTENNIAL AVE,"(40.55466855, -74.44136419889344)"
     28891,SANNITI LLC,1275 VALLEY BROOK AVE,"(40.79871515615886, -74.1010197932006)"
    172886,PUBLIX #886,10615 NARCOOSSEE RD,"(28.4130164, -81.24081586606844)"
    529172,JOMARA WHOLESALE INC,2250 W 9TH AVE,"(25.8421126, -80.3004931)"
    720170,"J & J FOODS, INC",1075 JESSE JEWELL PKWY SW,"(34.2921925, -83.8306631)"
   1912964,WALMART #2964 VEND#251893921,11 JUNGLE RD,"(42.4918037, -71.7300295585762)"
    709802,RESTAURANT DEPOT#802 VENDOR 0020200,22 WAREHOUSE ROW,"(42.70168735, -73.82686645044608)"
    992929,LA PENITENCE C/O ACCESS GLOBAL EXPRESS LLC,7850 NW 25TH ST,"(25.7955732, -80.3241303)"
   1913526,WAL-MART #3526,7305 BROAD STREET,"(28.537048849999998, -82.40745246733833)"
     14280,VASQUEZ & DIAZ MARKET,437 W PARK AVE,"(40.5887963, -73.6771305250768)"
    146387,HOUSE OF MEAT #2,1910 E FLETCHER AVE,"(28.0696316, -82.4376177)"
     27788,P & G PACKING ENTERPRISES,1361 E BAY AVE,"(40.809453399999995, -73.8819368)"
   1915669,WAL-MART #5669,4140 W GREENFIELD AVE,"(43.018562599999996, -87.96590209864412)"
   1721144,PUBLIX #1144,5970 S JOG RD,"(38.729111, -94.423257)"
    860318,MI BANDERA PRODUCE,909 INGRAHAM AVE,"(28.109510972282575, -81.62396560684711)"
    172331,PUBLIX #331,4606 S KIRKMAN RD,"(37.120476, -88.966262)"
     28895,LATINO BITES 2 LLC,8415 NORTHERN BLVD,"(41.4674041, -75.6698896)"
     31130,FOOD TOWN -IV,3471 BOSTON RD,"(40.876742, -73.8476868)"
     12371,JON SUPERMARKET-BRAVO,36-42 W BLACKWELL ST # 42,"(None, None)"
    172759,PUBLIX #759,1601 PROMENADE BLVD,"(26.0982992, -80.3809037)"
   1012646,KEY FOOD #2646,482 GREENWICH AVE,"(41.2908579, -72.9340091)"
     17421,ROSENBLUM'S MARKET,8238 LEFFERTS BLVD,"(40.6700572, -73.8210276)"
    668664,BRAVO SUPERMARKET,2909 LEE BLVD,"(26.617136, -81.6736439)"
    444039,FOOD DEPOT STORE #39,5530 A BELLS FERRY ROAD,"(34.2204362, -84.6960015)"
     12354,BRAVO SPMKT/PENSO FOOD,9030 ROOSEVELT AVE,"(40.7546146, -73.8456666)"
    861042,SUPREME TECH & SUPPLIES,7500 NW 81 PLACE,"(29.4478761, -82.8764348)"
     29931,C-TOWN,1612 WESTCHESTER AVE,"(40.829144, -73.8750077)"
