customer,name,address,geometry
     70306,PIMPO FOOD MARKET,881 BALDWIN ST,"(41.5407899, -73.0332171)"
     71258,LA ECONOMICA MEAT MARKET,164 PARK ST,"(40.8250115, -74.2103854)"
     24507,PENNSTORE INC,462 PENINSULA BLVD,"(40.7013859, -73.6275828)"
     29301,NORRIS INCLUSIVE CATERING CUISINES,678 ALLERTON AVE,"(40.86548364, -73.86871586)"
     15263,S&H MINI FOOD MART,4136 JUNCTION BLVD,"(33.42284, -111.5015)"
  16061222,ASCEND GROCERY #61222,262 N HWY 17-92,"(54.074422, -2.2752763)"
   9141231,ANGELO CAPUTO'S #1231,215 E. PROSPECT AVE,"(42.721710357142854, -78.81769892857143)"
     72059,MR BUZZ BAKERY,1924 GENESEE ST,"(43.0874636, -75.261636)"
     16707,STOP 1,113 MOORE ST,"(-36.7987001, 174.73401861894268)"
     17236,JANINA'S RESTAURANT,305 MAIN ST,"(38.5949598, -85.31642361334876)"
     23152,GUANCHE DELI,4601 48TH AVE,"(33.5045265, -112.16173749101317)"
     18664,POP IN RESTAURANT,20712 HOLLIS AVE,"(42.5187657, -93.2561871)"
     31053,FINE FARE SUPERMARKET,4776 BROADWAY,"(40.8656955, -73.926319)"
     23493,GALLO TROPICAL RESTAURANT,3 E MAIN ST,"(42.31336585, -75.38888829999999)"
     14833,111 FOOD MKT CORP,11101 41ST AVE,"(40.7508494, -73.9366251)"
     23417,MARKIE JAMAICAN R,10302 ASTORIA BLVD,"(40.7704417, -73.9176868)"
     16964,RAFYS MINI MARKET,1699 NOSTRAND AVE,"(40.6445438, -73.94861370000001)"
     31255,C-TOWN,238 W 116TH STREET,"(40.8037936, -73.9543191)"
     21395,NEW WAY SUPERMARKET,114 WYCKOFF AVE,"(40.7036685, -73.918501)"
     13336,COUSINS FRESH MARKET,6411 WOODLAND AVE # 17,"(50.961049450000004, -0.11871428282880873)"
     12825,SHOP SMART,115 LUDLOW ST,"(40.7194943, -73.9887724)"
     26812,INTERNATIONAL MEXICAN GROCERY,2112 STATE RT 35 S,"(63.1126297, 27.7513344)"
     27188,REGIO SUPERMARKET LLC,747 SOUTH ORANGE AVE,"(34.08778885707681, -117.3711616197972)"
     27487,HAPPY MART INC,10438 CORONA AVE,"(53.5308616, -2.9511194)"
     16534,REYES DELI GROCERY CORP,676 CASTLE HILL AVE,"(40.8208869, -73.8480561)"
     28404,W FRESH,166 WALLABOUT ST,"(40.6996253, -73.95616246084555)"
     70323,TIENDA ECUADOR,72 LAKE AVE,"(42.7969573, -78.8273414)"
     70623,RODRIGUEZ MEAT MARKET,400 HARTFORD AVE,"(41.7240128, -72.6641167)"
     91213,TASTY CHICKEN & FISH FOOD MART,1120 W 95TH ST,"(33.94964820408163, -118.29541302040816)"
    333627,KROGER #627,5550 BETHELVIEW ROAD,"(34.1699119, -84.1855422)"
    860607,Z & A FOOD SERVICE SPECIALTY INC,500 NE 185TH ST BAY 16,"(None, None)"
     19263,26 SINGH INC,794 UTICA AVE,"(40.6539574, -73.9308185)"
     91476,CARNICERIA Y FRUTERIA EL MILAGRITO,5960 W LAWRENCE AVE,"(41.967884749999996, -87.77681023120056)"
     21676,RUBIN'S GROCERY,4410 15TH AVE,"(40.6350769, -73.98522364588268)"
     21999,DELUXE DELI,3359 BAYCHESTER/BOSTON RD,"(40.8768758, -73.8461465)"
     18002,JAYSON DELI,1180 SUNRISE HWY,"(40.691622499999994, -73.40062449999999)"
     23299,SHAH STATIONARY,7401 37TH AVE,"(42.567151, -87.852802)"
     19903,FREDDY'S - JOE'S DELI,485 NEW LOTS AVE,"(40.663326, -73.8900111)"
     14121,RAUL'S BAKED GOODS,171 HEMPSTEAD AVE,"(40.6720089, -73.67063488987105)"
     25242,MARTINEZ STOP ONE,361 S.ORANGE AVE,"(34.0583515, -118.11251575)"
   1922433,WINN DIXIE #2433,2100 WEST SWANN AVENUE,"(27.9360233, -82.4814286)"
   9251767,TONY'S #1767,271 S BOLINGBROOK,"(41.6921224, -88.070164)"
     70982,JENNIFER GROCERY,206 1/2 MATHER ST,"(32.834878, -96.983232)"
     90815,S & S SHOP FOR LESS,118 S CICERO AVE,"(41.878810900000005, -87.74559340953913)"
    860778,ZAS DISTRIBUTORS,5437 NW 161ST ST,"(25.919690326530613, -80.28912538775509)"
     29776,99C FRANKLIN INC,691 FRANKLIN AVE,"(40.68962445, -73.68522847358108)"
    711113,ISLAND CUISINE,2025 E ARBORS DRIVE,"(35.33723415, -80.7566417)"
    711459,TU BODEGUITA EXPRESS ATLANTA,120 W MAY ST OFC,"(None, None)"
     30303,ASTORIA BEER DEPOT,3430 STEINWAY ST,"(-37.8840484, 144.717654)"
     17945,HERMANOS TRONCOSO DELI GROCERY,765 E 175TH ST,"(40.84166, -73.8912299)"
    982858,BUEN GUSTO CAFETERIA INC,2007 W 62ND STREET,"(44.89027742857142, -93.30506275510204)"
     16516,D G GROCERY,528 MORRIS AVE,"(40.8170501, -73.9227449)"
     23198,ECUATORIAN FOOD REST CORP,4120 34TH AVE,"(38.52158460034429, -121.45930380275432)"
     19812,65141R FOOD CENTER,313 NOSTRAND AVE,"(40.6875588, -73.9508553)"
     30189,FRESH FARM,2 RALPH AVE,"(40.6905945, -73.9244113)"
     14028,EMPIRE MEAT MARKET,391 E 18TH ST,"(33.63364595, -117.90981277999433)"
     90416,NOOR FOODS (W),5300 WEST HARRISON,"(41.87312205, -87.75759279002847)"
     11408,KEY FOOD #1448 (C),4602 QUEENS BLVD,"(40.7370774, -73.8793362)"
    991146,"PAN PA YA BAKERY THREE, INC.",10425 NW 41ST STREET,"(25.8120417, -80.3663777)"
     23216,GRILLED STEAK CORP,8402 37TH AVE,"(44.19558012347205, -88.88632400927096)"
     22600,13 STAR DELI AND GROCERY CORP,536 RALPH AVE,"(40.67114385, -73.92262059819765)"
     30148,8 NORTH MEAT INC,8 N COLUMBUS AVE,"(38.9777385, -91.49744164285714)"
    130657,CVS #657 VENDOR ID B282,400 PARK AVE,"(40.7600281, -73.97245242373685)"
     71412,FABIO GROCERY,859 ALBANY ST,"(43.093884051005226, -75.21469478793368)"
    711303,TIENDA Y CARNICERA RAMIREZ,551 MARIETTA RD,"(34.22750416321893, -84.49283604282348)"
     70568,TIENDA LATINA,129 DANBURY RD,"(41.1777397, -73.4168641)"
     91207,MA & PA'S,3815 W CHICAGO,"(42.372977263851894, -83.1207804633112)"
     29319,CVS PHARMACY #5820 V#B282,200 LIBERTY STREET,"(40.7106407, -74.01555609057021)"
     28603,DA ROYAL MERCHANDISE,43 CHARLESTON RD,"(43.6422345, -79.54728979225351)"
     17736,GENESIS BAKERY,2212 BERGENLINE AVE,"(40.76646634693877, -74.03309102040816)"
     15801,YATES FOOD CORP.,3224 YATES AVE,"(40.8722794, -73.85411646009453)"
     16961,GLENWOOD DELI INC,2816 GLENWOOD RD,"(40.63417005, -73.94965826622496)"
     23664,14 PARISH CARIBBEAN KITCHEN,98 ANDERSON ST,"(37.74169845, -122.41522535168191)"
     19295,ENPANADA MONUMENTAL,522 W 207TH ST,"(40.865123375, -73.91968443750001)"
     90289,JIMENEZ - BELMONT,5330 WEST BELMONT,"(41.9389312, -87.7602891)"
     90852,JEFFERY BIG MARKET INC,2016 E 71 ST,"(53.3547199, -113.4437469)"
     90538,SUPER FUEL GAS- 1201 N. CENTRAL (W),1201 N. CENTRAL,"(14.5927991, 120.9816188455198)"
     23170,EXQUISITO DELI RESTAURANT,2112 36TH AVENUE,"(27.64057385, -80.42215302711385)"
     90972,FAIR SHARE FINE FOODS CHICAGO,6422 WEST 63RD ST,"(41.778364100000005, -87.78220700908034)"
    160501,BUTERA MARKET # 501,1500 E GRAND AVE,"(42.4165295, -88.0460558)"
     28718,THE BROTHERS DELI CORP,397 E 3RD ST,"(40.9101089, -73.8222679)"
     71268,NOA NOA DELY GROCERY,194 COOKE ST,"(41.39173053051989, -70.5222981318028)"
     71872,SHAWMUT GROCERY,614 SHAWMUT AVE,"(42.33543545, -71.08044022144708)"
     29916,LOS OLIVOS BAKERY,257 E MAIN ST,"(39.6833556, -75.74282027145472)"
    711426,GUSTOCK,9550 MAIN STREET,"(43.2421536, -75.2558616)"
    435030,EL REY DE LOS POLLOS,917 JOHN YOUNG PKWY,"(28.55653851151057, -81.414144780438)"
    910103,SANGO,9485 SW 160TH ST,"(28.989650285714287, -82.27735542857143)"
     16969,SANSIMIAN RESTAURANT,1827 FLATBUSH AVE,"(40.6253156, -73.9393685)"
     19586,5401 CHURCH DELI CORP,5401 CHURCH AVE STE 1,"(None, None)"
     18954,SEVEVINO DELI/GROCERY,754 MYRTLE AVE,"(40.694784, -73.9525923)"
     23387,DON FRANCISCO 1 RESTAURANT,4056 JUNCTION BLVD,"(40.7307497, -73.862774)"
     15368,CARIBBEAN MEAT MARKET,1016 RUTLAND RD,"(40.6627814, -73.92570839843069)"
     90183,EDGEWATER PRODUCE,5509 N. CLARK STREET,"(41.982186999999996, -87.66824559411495)"
     26234,EL ARRIERO RESTAURANT,581 BROADWAY,"(40.6267212, -74.11489804018662)"
     90639,MIDWEST GAS (S),7050 SOUTH DAMEN,"(41.7650153, -87.67387347282087)"
     17471,79 DELI & GROCERY STORE CORP,3771 79TH ST,"(33.52195757142857, -101.89503642857143)"
     31150,LA NUEVA CORMENA,94 W POST RD,"(41.0236369, -73.7744621)"
     22364,GLENWAY FOOD CENTER,367 ROCKAWAY AVE,"(40.67110015, -73.91083314624292)"
    860007,JERK GRILL,9389 W ATLANTIC BLVD BAY 2,"(None, None)"
     29026,ACME #1725,8200 ROOSEVELT BLVD,"(40.0602951, -75.0452799)"
     27182,ASSOCIATED #16299  (C),100 8TH ST,"(10.646681, -61.464225)"
     29231,TAMARA'S JAMAICAN RESTAURANT,2612 PITKIN AVE,"(40.674918500000004, -73.87585920588235)"
    333493,KROGER #493,1750 HUDSON BRIDGE RD,"(33.5031643, -84.2441819)"
    112193,SHOPRITE #193,280 US 9,"(42.65993295, -73.76024889741058)"
     90391,MOBIL GAS,3940 W. WASHINGTON,"(45.547779000000006, -122.8739496)"
    860988,TIENDA EL PAISA,3857 S TUTTLE AVE,"(27.300968, -82.51407)"
   1307891,CVS # 7891,8954 LANTANA RD,"(26.590037199999998, -80.18856443050973)"
     19896,LINDEN GROCERY,2520 LINDEN BLVD,"(40.666996, -73.8709281)"
     20055,S.M. 534 GROCERY CORP.,534 GRANT AVE,"(40.6776859, -73.8659185)"
     14447,WEST INDIAN DIRECT LLC.,4207 AVENUE J,"(40.627894, -73.93520902864041)"
     31071,BRAVO SUPERMARKET,127 W BURNSIDE AVE,"(40.85394797058824, -73.91417923529411)"
     30216,TRADE BETTER SPMKT/ BRAVO,10908 JAMAICA AVE,"(40.7024505, -73.8164602)"
     90443,PETE'S MARKET-118TH,3448 E. 118TH STREET,"(41.6821117, -87.5389213)"
     17342,EL NOVILLO MEAT CORP,1433 COLLEGE POINT BLVD,"(40.7612109, -73.8352928)"
     27626,STOP 1 DELI GROCERY,315 CLINTON ST,"(42.10984655, -75.93666024999999)"
     28222,ALV SUPERMARKET LLC,119 AVENUE D,"(40.724034, -73.9761047000668)"
     28267,FOODTOWN OF EAST HARLEM,2211 3RD AVE,"(40.80076195, -73.93739530129405)"
   1303384,CVS # 3384,814 N. HWY 27,"(54.1307962, -124.1549391)"
   1304128,CVS # 4128,3250 N. JOHN YOUNG PKWY.,"(28.346825250000002, -81.41986410714286)"
     15032,ECONOMIC FOOD MARKET CORP,9424 KINGS HWY,"(40.6584442, -73.9203224)"
     28896,BETWEEN THE BUN DELI,135 E 125TH ST,"(40.804369212121216, -73.93718409090908)"
     91153,CHATHAM MEAT GROCERY,8211 S COTTAGE GROVE,"(51.8056026, 1.1331274)"
     29030,ACME #1096,801 KENILWORTH BLVD,"(40.67801905, -74.28148306596792)"
     70962,CONGRESS SUPERMARKET,620 CONGRESS AVE,"(41.2999968, -72.9391193)"
     71284,LOS AMIGOS MARKET,232 HIGH ST,"(51.2368921, -0.5682547)"
     70683,NAVARRETE RESTAURANT,445 COLUMBIA RD,"(50.70119233072626, -116.13209205139664)"
     22496,NAZER Y SALAHI 46 GROCERY DELI,4524 CHURCH AVE,"(40.6514329, -73.9344173)"
     71691,GARCIA DELI MINI MARKET 2 LLC,344 ORANGE ST,"(43.1585384, -77.635865)"
     91420,H & I PINA 63,3927 W 63RD ST,"(41.778601440837626, -87.72103397853876)"
    901561,BUNNY WEST INDIAN AMERICAN FOO,816 NW 183RD ST,"(25.9414591, -80.2144298)"
     21073,LISSY'S 99 CENT DISCOUNT,564 FLATBUSH AVE,"(40.6598997, -73.9607769)"
     21342,STOP 1 DELI,1705 RALPH AVE,"(40.6353605, -73.9185963)"
     21631,THE SHOPPING CART,4921 12TH AVE,"(40.6358397, -73.9946242)"
     18487,STOP 1 SUPERMARKET,515 TARGEE ST,"(40.61469164705883, -74.08459864705883)"
     23310,POLLO A LA BRASA MAMA MIA,8322 37TH AVE,"(44.192719363722276, -88.88631614734105)"
     15721,RAYKELL FOOD CORP.,80 W 183RD ST,"(38.796402, -94.661885)"
     25539,AZCONA MINIMARKET,412 CHANCELLOR AVE,"(40.07599878997209, -75.10170122629123)"
    112122,SHOPRITE #122,175 MAIN ST,"(38.159833, -87.4481659)"
     90818,SMART FOOD MART & CELLULAR (S),9249 S HALSTED ST,"(41.725453200000004, -87.64286650511221)"
    930002,EL GUERO DE FARNSWORTH INC,850 N FARNSWORTH,"(41.7759765, -88.2833084)"
     26015,WATS ON YOU PLATE 2,641 MALCOLM X BLVD,"(40.818748, -73.9378004)"
   1304471,CVS #4471 VENDOR ID B282,600 STATE ST,"(32.94764175, -97.1326317197103)"
     71234,QUINS DELI GROCERY,1114 ALBANY ST,"(42.7996423, -73.927784)"
     70757,EL TESORO SUPERMARKET,624 CRANSTON ST,"(41.80668505, -71.4361236)"
    333471,KROGER #471,6055 OLD NATIONAL HWY,"(33.5898128, -84.4692625)"
    333366,KROGER #366,3251 HWY 5,"(47.351514300533935, -92.80980402185199)"
     91272,BIG BOY FOOD MARKET,255 W. 95TH ST,"(40.7944026, -73.9728087918433)"
    861078,SHOW YOUR WAY RM DISTRIBUTION,12963 W OKEECHOBEE RD,"(41.485711, -74.788009)"
     29988,CTOWN FRESH,5802 METROPOLITAN AVE,"(39.07315807660277, -94.71222208075018)"
    861093,DELICIAS DE LA ABUELA #3,11071 SOUTHERN BLVD,"(26.6821574, -80.2256804)"
     23131,MELTING POT COUSINE,3601 VERNON BLVD,"(42.8448841, -73.9747104)"
     16353,BANASAN DELI,3399 WHITE PLAINS RD,"(40.8751848, -73.8672452)"
     16671,NOSTRAND EXPRESS DELI,1176 NOSTRAND AVE,"(40.6587884, -73.9506215)"
     18009,M & A SUPERMARKET,1531 STRAIGHT PATH,"(40.7508512, -73.361924)"
     18184,MINIMART,5019 108TH ST,"(40.87173541352684, -96.08305598635356)"
     30016,INTERNATIONAL SUPERMARKET LLC,151 ELMORA AVE,"(40.66229335, -74.2333627)"
     18474,CORNER LEE GROCERY,198 LEE AVE,"(40.7017741, -73.9557158)"
     25480,SOBRINO DELI,133 N MUNN ST,"(33.61531526385074, -92.05726480750161)"
     90817,STOCK' N SAVE 1,4535 W ARMITAGE AVE,"(41.91678945, -87.74015713201702)"
    25801B,KEY FOOD #1774 (C),48 W BURNSIDE AVE,"(40.853839, -73.909316)"
    386203,JIMMY DISCOUNT,700 W 29TH ST,"(25.8476861, -80.29680765)"
    981368,TASTY CHICKEN & SALAD FOOD,159 W 95TH ST,"(40.7931791, -73.96992259880211)"
     17332,MIKE ISLAND GRILL,1168 LENOX RD # 98STR,"(None, None)"
     17457,GREEN TARA INC,4562 48TH ST,"(38.534043272727274, -121.4499949090909)"
   1303423,CVS # 3423,1300 E VINE ST,"(28.303652550000002, -81.39077234999999)"
     28503,FOOD PLAZA MINI MARKET,4622 BERGENLINE AVE,"(40.7805762244898, -74.02253040816326)"
    130994,CVS #994 VENDOR ID B282,131 WEBSTER AVE,"(42.09119445, -70.6517925412994)"
     71053,EL RINCON BORICUA RESTAURANT,216 LYMAN ST,"(45.35539990080786, -63.265174471267386)"
     70086,EL VECINO GROCERY STORE LLC,1035 BROAD ST,"(39.965287387755104, -82.9733142244898)"
     71316,CENTURY CONVENIENCE,766 BLUE HILL AVE,"(42.240378481367976, -71.10764124107314)"
    711305,COMPARE FOODS - WILSON,4000 WARD BLVD STE B,"(None, None)"
     29329,CVS PHARMACY #10688 V#B282,203 SOUTH PLANK RD,"(41.525868, -74.0708439)"
    727272,LAS AMERICAS BAKERY OF CORAL,900 E. ATLANTIC BLVD,"(39.28916, -74.553482)"
    711434,3D'S AFRICAN MARKET,4276 TIGER AVENUE,"(38.9374224, -92.3308549)"
     30076,KEY FOOD #2664 (C),724 E 161ST ST,"(40.8213754, -73.9054243)"
     18359,LA CALIDAD BAKERY RESTAURANT,48 S MAIN ST,"(48.197867, -114.31400915318179)"
     25048,ESPINAL DELI GROCERY,1798 E TREMONT AVE,"(40.840054, -73.8676397)"
     21264,PATACON PISAO RESTAURANT,8522 GRAND AVE,"(34.0972288567525, -116.4266754496362)"
     22393,GROCERY STORE,1157 WILLMOHR ST,"(40.65836695, -73.91613411278385)"
     30022,C-TOWN/RAI PAR SPMKT INC.(I),680 MAIN ST STE A,"(53.9101962, -115.0388019)"
     17572,E.Z. DELI,4760 48TH AVE,"(41.46298638939099, -97.3876959937352)"
     28194,VANEGAS MINI MARKET,10719 JAMAICA AVE,"(40.7024505, -73.8164602)"
     28367,PUNTO ROJO CAFE,209 FOREST AVE,"(42.0880965, -79.2407987)"
     19050,FAMILY DELI GROCERY,2604 CHURCH AVE,"(40.650535, -73.9527576)"
     19559,SUPERIOR MARKET,108 W 168TH ST,"(40.8382252, -73.9247085)"
     70628,POCASSET MEAT MARKET,50 POCASSET AVE,"(41.45115495, -70.56211681584477)"
     71836,LA MARQUETA MEAT & PRODUCE,54 MYRTLE AVE,"(40.6997515, -73.9079215)"
     91354,MICHIGAN FOOD MART,100 E. 47TH ST,"(40.7548049, -73.9745467)"
     71968,A & C MARKET,6A BOYLSTON ST,"(42.3493903, -71.0799573)"
     29811,TEMI AFRICAN MARKET,2901 E BLACK HORSE PIKE,"(39.603546, -74.881312)"
     29932,AZMATI CORP,213 SCHENECTADY AVE,"(40.6715181, -73.9335507)"
     31081,CHERRY VALLEY,2852 WEBSTER AVE,"(40.86710180612245, -73.88408089795918)"
     16720,MY NEIGHBOR FOOD CORP,191 YORK ST,"(40.701530250000005, -73.98317803257152)"
     20571,TASTY JAMAICAN RESTAURANT,752 S ORANGE AVE,"(32.786788, -116.963733)"
     22441,SUTTER CORP.,361 SUTTER AVE STE C,"(None, None)"
     22938,CARIDAD RESTAURANT,9019 JAMAICA AVE,"(40.7024505, -73.8164602)"
     19246,MARBELLY GROCERY,1061 RALPH AVE,"(40.6494232, -73.9202445)"
     22785,DURAN GROCERY,10701 GUY R BREWER BLVD,"(40.7045359, -73.7969546)"
     19945,TROPICAL RESTAURANT,80 ROUTE 59,"(41.0949998, -73.9379182)"
     16586,THE CORPORATION,424 E 149TH ST,"(40.8153505, -73.91662715016584)"
     21334,EVELYN GROCERY,1020 E 92ND ST,"(40.6440574, -73.9082472)"
     27420,MISTER CANGREJO,7907 ROOSEVELT AVE,"(40.7546146, -73.8456666)"
     27456,DESPENSA LA PLAZITA LLC,34 W DEMAREST AVE,"(40.89831111111111, -73.97426566666667)"
     19544,MORLINE PRINCE RITE DELI GROCERY INC,9501 SUTPHIN BLVD,"(40.6990815, -73.8069837)"
    910263,AMM CITGO INC,9452 S COTTAGE GROVE,"(51.8056026, 1.1331274)"
     15139,FIVE STARS DELI GROCERY,10413 JAMAICA AVE,"(40.7024505, -73.8164602)"
     16849,BEDFORD GOURMET DELI,1040 CARROLL ST,"(40.6674151, -73.9565863)"
     91120,PRIME BEEF LTD,416 MORRIS AVE,"(40.669095999999996, -73.635896)"
     70817,HIGH ST MARKET,91 HIGH ST,"(52.2912715, -0.5981305)"
   1721655,PUBLIX #1655,175 S BARFIELD DR,"(25.9316566, -81.69937215303791)"
    860767,WASHINGTON FOOD PLAZA,1337 WASHINGTON AVE,"(39.93605983673469, -82.98554563265306)"
   4078348,HANNAFORD #8348,1261 ULSTER AVE,"(41.9680632, -73.99105002485052)"
    861021,EL MACHETICO,3399 NW 72ND AVE,"(25.8072506, -80.3128739)"
     11088,BRAVO SUPERMARKET,1550 GREAT NECK RD,"(40.678911549999995, -73.39859835)"
    378070,DONNAS CARIBBEAN REST INC,9017 PINES BLVD,"(26.81013566942042, -80.1115673503081)"
     21779,FULTON DELI,3441 FULTON ST,"(40.684796, -73.868555)"
     20317,DELI GROCERY,1532 AMSTERDAM AVE,"(40.8194769, -73.952154534845)"
     19257,AVENUE D DELI,5011 AVENUE D,"(40.6422917, -73.928857)"
     22808,ING GROCERY STORE,11507 LEFFERTS BLVD,"(40.6617903, -73.82463)"
     25571,PATTIE UHUT I.,516 NOSTRAND AVE,"(40.6812283, -73.9499296)"
     25948,NOSTRAND DELI GROCERY,1840 NOSTRAND AVE,"(40.640816, -73.94861)"
     11384,KEY FOOD #1327 (C),2722 E TREMONT AVE,"(40.842212700000005, -73.84529225706764)"
     23976,MIDWAY MINI MARKET CORP,207 BROAD ST,"(42.0011767, -76.54277978246323)"
     90997,PETE'S FRESH MARKET # 15,800  ROOSEVELT RD,"(42.30726270686109, -88.44493017575364)"
     91057,AMERICAN SUPPLIES,4221 S WESTERN BLVD,"(41.81726489443265, -87.68399732428108)"
     91190,KOSTNER BANDAR INC,400 S KOSTNER AVE,"(41.875018, -87.735389)"
     29068,WORLD SUPERMARKET #3,223 E MAIN ST,"(38.490404600000005, -89.79399396854848)"
     70505,WEST INDIAN CARIBBEAN MARKET,75 ARCH ST,"(42.747023, -73.696875)"
     71345,GROVE HALL CONVENIENCE,479 BLUE HILL AVE,"(42.3087987, -71.0833406)"
     71540,MIKES WEST INDIAN GROCERY,451 WETHERSFIELD AVE,"(41.7434783, -72.6731464)"
     70480,CARIBBEAN KITCHEN RESTAURANT & BAKERY,683 LAKEWOOD RD,"(41.5732119, -73.0098998)"
     29081,STOP & SHOP #2802,1189 BROAD ST,"(39.965782576923075, -82.96916)"
     70121,ALEXIS SUPER DELI,431 ZION ST,"(34.57527429562147, -79.54492813211864)"
    333320,KROGER #320,1745 HWY -138,"(45.29565219699994, -74.96214259375058)"
   4103721,JEWEL OSCO # 3721,6107 S ARCHER AVE,"(41.7938241, -87.77029958295228)"
     29233,MARKET FRESH,2446 N 6TH ST,"(46.83299843434343, -100.78292485858586)"
    428604,STOP & SHOP #604,727 RUBBER AVENUE,"(41.4946223, -73.0765816)"
    172499,PUBLIX #499,3830 S HIGHWAY A1A,"(26.9260735, -80.0943882)"
     30342,ACME #1908,18 BROADWAY ST,"(42.592663849999994, -71.4622080431591)"
    901485,JUNE'S CATERING & REST,18400 NW 2ND AVENUE,"(25.9441783, -80.2061571)"
     16595,BURGOS GROCERY,762 CLASSON AVE,"(40.6738291, -73.9605962)"
     21641,SCHWARTZ GROCERY,120 LEE AVE,"(43.671656999999996, -79.29872416666667)"
    112406,PRICE RITE #406,951 N 6TH ST,"(37.3567858, -121.8990419)"
     18682,JERK HUT EXPRESS,23713 LINDEN BLVD,"(40.689514632653065, -73.7222484489796)"
     24466,GUS'S DELI,91 ALBANY AVE,"(40.652633449999996, -73.56913806782052)"
     11958,JC 500 WEST CORP,500 W ALLEGHENY AVE,"(39.9994227, -75.13889696548267)"
     21718,WEBERS,5522 13TH AVE,"(40.6313758, -73.99629347896192)"
     30085,PIONEER SUPERMARKET (I) -IV,2400 RYER AVE,"(40.859914, -73.8977168)"
  10915337,DOLLAR GENERAL #15337,685 E 9TH ST,"(35.352303285714285, -101.37687542857142)"
     25936,SABANA MEAT CORP,309 E 115TH ST,"(40.7961593, -73.9376078)"
     30192,KEY FOOD #1280 (C),505 NEPTUNE AVE,"(33.057913, -117.301291)"
     25047,SALOME MINI MARKET,558 COMMONWEALTH AVE,"(42.33602975, -71.18966866891427)"
     22995,21ST STREET DELI INC,4035 21ST ST,"(41.80093760229672, -90.29293420014712)"
     28168,P&P DELI INC.,139 WEST HILL RD,"(53.3071113, -0.9513218944737059)"
     18317,MI COMPADRE DELI GROCERY CORP,16 E 213TH ST,"(40.8848409, -73.8787081)"
     70582,CHICHO CHICKEN,333 PEARL ST,"(40.7095459, -74.0024769)"
    112301,PRICE RITE #301,1869 DIXWELL AVE,"(41.3627099, -72.922121)"
    112334,PRICE RITE #334,117 GOLD STAR BLVD,"(42.29265572452048, -71.80274698873312)"
    709462,RESTAURANT DEPOT #462,1501 TRI-STATE PARKWAY,"(42.379662, -87.955709)"
    861046,EL BALSERITO,11787 INTERNATIONAL DR,"(28.39301305, -81.46567946740069)"
     29966,BLUE MERMAID GOURMET,327 OAK ST,"(43.2479175, -79.04595653351635)"
     19689,BHAKTI 2154,2154 FREDERICK DOUGLASS BLVD,"(40.8044869, -73.9550759)"
    861125,LECHONERA LATINA 1,9998 E COLONIAL DR,"(28.568948, -81.244974)"
